Date, Price, Grid load forecast, Wind power forecast
2016-05-16 16:00:00,22.75,41190.0,2919.0
2016-05-16 17:00:00,23.25,41248.0,2905.0
2016-05-16 18:00:00,23.84,41051.0,2851.0
2016-05-16 19:00:00,24.51,40747.0,2815.0
2016-05-16 20:00:00,24.1,40225.0,2730.0
2016-05-16 21:00:00,24.01,39996.0,2595.0
2016-05-16 22:00:00,23.57,39343.0,2506.0
2016-05-16 23:00:00,22.86,37386.0,2464.0
2016-05-17 00:00:00,22.9,35348.0,2469.0
2016-05-17 01:00:00,22.54,34413.0,2386.0
2016-05-17 02:00:00,22.08,33989.0,2474.0
2016-05-17 03:00:00,21.59,33808.0,2600.0
2016-05-17 04:00:00,21.72,33836.0,2607.0
2016-05-17 05:00:00,22.78,34959.0,2589.0
2016-05-17 06:00:00,24.45,38089.0,2630.0
2016-05-17 07:00:00,26.51,40791.0,2693.0
2016-05-17 08:00:00,27.96,41256.0,2695.0
2016-05-17 09:00:00,27.16,41906.0,2631.0
2016-05-17 10:00:00,26.4,42272.0,2567.0
2016-05-17 11:00:00,25.99,42140.0,2506.0
2016-05-17 12:00:00,25.39,41678.0,2433.0
2016-05-17 13:00:00,25.2,41505.0,2386.0
2016-05-17 14:00:00,25.43,41169.0,2333.0
2016-05-17 15:00:00,24.82,40823.0,2262.0
2016-05-17 16:00:00,24.6,40582.0,2233.0
2016-05-17 17:00:00,25.45,40514.0,2242.0
2016-05-17 18:00:00,25.45,40214.0,2182.0
2016-05-17 19:00:00,25.71,39957.0,2100.0
2016-05-17 20:00:00,25.0,39397.0,1997.0
2016-05-17 21:00:00,25.45,39180.0,1828.0
2016-05-17 22:00:00,24.96,38487.0,1699.0
2016-05-17 23:00:00,23.92,36503.0,1619.0
2016-05-18 00:00:00,23.47,35085.0,1460.0
2016-05-18 01:00:00,23.21,34143.0,1369.0
2016-05-18 02:00:00,22.9,33761.0,1253.0
2016-05-18 03:00:00,22.37,33619.0,1121.0
2016-05-18 04:00:00,22.66,33706.0,1051.0
2016-05-18 05:00:00,23.69,35100.0,1038.0
2016-05-18 06:00:00,26.8,39400.0,1032.0
2016-05-18 07:00:00,30.22,43372.0,1052.0
2016-05-18 08:00:00,31.32,44097.0,1063.0
2016-05-18 09:00:00,30.39,44242.0,1017.0
2016-05-18 10:00:00,29.67,44313.0,933.0
2016-05-18 11:00:00,28.93,44055.0,856.0
2016-05-18 12:00:00,28.78,43484.0,787.0
2016-05-18 13:00:00,28.18,43353.0,729.0
2016-05-18 14:00:00,28.41,42976.0,684.0
2016-05-18 15:00:00,27.25,42507.0,664.0
2016-05-18 16:00:00,28.02,42152.0,688.0
2016-05-18 17:00:00,28.97,42035.0,648.0
2016-05-18 18:00:00,30.28,41764.0,575.0
2016-05-18 19:00:00,30.4,41393.0,507.0
2016-05-18 20:00:00,29.92,40716.0,437.0
2016-05-18 21:00:00,29.86,40547.0,366.0
2016-05-18 22:00:00,28.02,39542.0,343.0
2016-05-18 23:00:00,25.32,37081.0,305.0
2016-05-19 00:00:00,24.47,35347.0,279.0
2016-05-19 01:00:00,22.89,34206.0,270.0
2016-05-19 02:00:00,22.21,33628.0,239.0
2016-05-19 03:00:00,21.93,33452.0,195.0
2016-05-19 04:00:00,22.33,33593.0,153.0
2016-05-19 05:00:00,24.18,35019.0,114.0
2016-05-19 06:00:00,29.03,38759.0,94.0
2016-05-19 07:00:00,32.82,42505.0,84.0
2016-05-19 08:00:00,38.99,44115.0,82.0
2016-05-19 09:00:00,36.76,43552.0,79.0
2016-05-19 10:00:00,38.92,43764.0,81.0
2016-05-19 11:00:00,37.79,43656.0,78.0
2016-05-19 12:00:00,33.15,43317.0,79.0
2016-05-19 13:00:00,32.0,43147.0,87.0
2016-05-19 14:00:00,30.9,42794.0,99.0
2016-05-19 15:00:00,30.28,42398.0,108.0
2016-05-19 16:00:00,29.82,42066.0,121.0
2016-05-19 17:00:00,30.06,41882.0,124.0
2016-05-19 18:00:00,30.15,41555.0,118.0
2016-05-19 19:00:00,29.78,41092.0,124.0
2016-05-19 20:00:00,27.63,40433.0,142.0
2016-05-19 21:00:00,27.95,40078.0,187.0
2016-05-19 22:00:00,26.54,39175.0,290.0
2016-05-19 23:00:00,24.72,36930.0,403.0
2016-05-20 00:00:00,23.91,35096.0,723.0
2016-05-20 01:00:00,22.98,33943.0,865.0
2016-05-20 02:00:00,21.64,33515.0,891.0
2016-05-20 03:00:00,21.45,33374.0,864.0
2016-05-20 04:00:00,21.69,33541.0,877.0
2016-05-20 05:00:00,23.62,34924.0,929.0
2016-05-20 06:00:00,25.78,38269.0,988.0
2016-05-20 07:00:00,29.56,42259.0,1052.0
2016-05-20 08:00:00,30.06,43229.0,1182.0
2016-05-20 09:00:00,29.56,43606.0,1385.0
2016-05-20 10:00:00,28.19,43864.0,1573.0
2016-05-20 11:00:00,26.9,43659.0,1666.0
2016-05-20 12:00:00,26.08,43194.0,1665.0
2016-05-20 13:00:00,24.73,42584.0,1664.0
2016-05-20 14:00:00,24.49,41916.0,1642.0
2016-05-20 15:00:00,24.35,41229.0,1503.0
2016-05-20 16:00:00,24.48,40728.0,1356.0
2016-05-20 17:00:00,25.22,40705.0,1227.0
2016-05-20 18:00:00,25.09,40485.0,1034.0
2016-05-20 19:00:00,24.98,39894.0,824.0
2016-05-20 20:00:00,24.47,38842.0,647.0
2016-05-20 21:00:00,24.45,38436.0,523.0
2016-05-20 22:00:00,24.36,37908.0,474.0
2016-05-20 23:00:00,23.98,36096.0,463.0
2016-05-21 00:00:00,24.02,33977.0,528.0
2016-05-21 01:00:00,23.48,32873.0,457.0
2016-05-21 02:00:00,22.59,32268.0,395.0
2016-05-21 03:00:00,21.82,32000.0,375.0
2016-05-21 04:00:00,21.54,31732.0,386.0
2016-05-21 05:00:00,21.25,31814.0,395.0
2016-05-21 06:00:00,21.64,32963.0,424.0
2016-05-21 07:00:00,23.16,34449.0,493.0
2016-05-21 08:00:00,23.63,35941.0,561.0
2016-05-21 09:00:00,23.67,37409.0,613.0
2016-05-21 10:00:00,23.67,38196.0,682.0
2016-05-21 11:00:00,23.57,38100.0,783.0
2016-05-21 12:00:00,23.18,37499.0,899.0
2016-05-21 13:00:00,22.91,37094.0,1044.0
2016-05-21 14:00:00,22.61,36765.0,1143.0
2016-05-21 15:00:00,22.46,36473.0,1142.0
2016-05-21 16:00:00,22.01,36678.0,1156.0
2016-05-21 17:00:00,22.51,37195.0,1163.0
2016-05-21 18:00:00,23.67,37373.0,1077.0
2016-05-21 19:00:00,24.14,36955.0,963.0
2016-05-21 20:00:00,23.95,36366.0,848.0
2016-05-21 21:00:00,23.97,36281.0,764.0
2016-05-21 22:00:00,23.92,36048.0,785.0
2016-05-21 23:00:00,23.46,34644.0,821.0
2016-05-22 00:00:00,21.9,33136.0,948.0
2016-05-22 01:00:00,21.01,32150.0,951.0
2016-05-22 02:00:00,20.3,31571.0,912.0
2016-05-22 03:00:00,20.43,31217.0,907.0
2016-05-22 04:00:00,20.52,30838.0,991.0
2016-05-22 05:00:00,19.94,30653.0,1092.0
2016-05-22 06:00:00,19.82,30932.0,1203.0
2016-05-22 07:00:00,20.79,31781.0,1365.0
2016-05-22 08:00:00,22.16,33193.0,1453.0
2016-05-22 09:00:00,23.19,34552.0,1453.0
2016-05-22 10:00:00,23.35,35586.0,1494.0
2016-05-22 11:00:00,23.32,35982.0,1488.0
2016-05-22 12:00:00,23.01,35930.0,1441.0
2016-05-22 13:00:00,22.76,35597.0,1424.0
2016-05-22 14:00:00,22.48,35387.0,1433.0
2016-05-22 15:00:00,22.17,35198.0,1511.0
2016-05-22 16:00:00,22.16,35277.0,1549.0
2016-05-22 17:00:00,21.83,35680.0,1435.0
2016-05-22 18:00:00,21.86,36124.0,1286.0
2016-05-22 19:00:00,23.27,36276.0,1183.0
2016-05-22 20:00:00,23.72,36017.0,1001.0
2016-05-22 21:00:00,23.85,36092.0,802.0
2016-05-22 22:00:00,23.84,35697.0,653.0
2016-05-22 23:00:00,22.9,34111.0,489.0
2016-05-23 00:00:00,22.04,32397.0,317.0
2016-05-23 01:00:00,20.8,31503.0,354.0
2016-05-23 02:00:00,19.45,31037.0,331.0
2016-05-23 03:00:00,18.9,30897.0,252.0
2016-05-23 04:00:00,19.39,31087.0,228.0
2016-05-23 05:00:00,21.65,32533.0,245.0
2016-05-23 06:00:00,24.84,35764.0,300.0
2016-05-23 07:00:00,26.22,39378.0,348.0
2016-05-23 08:00:00,27.88,40555.0,330.0
2016-05-23 09:00:00,27.75,40877.0,304.0
2016-05-23 10:00:00,27.41,41040.0,356.0
2016-05-23 11:00:00,27.1,40989.0,433.0
2016-05-23 12:00:00,25.97,40623.0,512.0
2016-05-23 13:00:00,26.31,40396.0,607.0
2016-05-23 14:00:00,25.88,40136.0,731.0
2016-05-23 15:00:00,25.24,39702.0,854.0
2016-05-23 16:00:00,25.0,39383.0,897.0
2016-05-23 17:00:00,25.54,39413.0,913.0
2016-05-23 18:00:00,25.11,39156.0,918.0
2016-05-23 19:00:00,24.93,38720.0,895.0
2016-05-23 20:00:00,24.08,37980.0,826.0
2016-05-23 21:00:00,24.01,37775.0,749.0
2016-05-23 22:00:00,23.88,37064.0,699.0
2016-05-23 23:00:00,22.69,35015.0,718.0
2016-05-24 00:00:00,21.47,33265.0,686.0
2016-05-24 01:00:00,21.06,32152.0,677.0
2016-05-24 02:00:00,19.99,31683.0,714.0
2016-05-24 03:00:00,19.62,31489.0,777.0
2016-05-24 04:00:00,20.3,31623.0,801.0
2016-05-24 05:00:00,22.22,33003.0,790.0
2016-05-24 06:00:00,24.09,36186.0,784.0
2016-05-24 07:00:00,25.57,40007.0,824.0
2016-05-24 08:00:00,25.77,41707.0,881.0
2016-05-24 09:00:00,26.17,41716.0,927.0
2016-05-24 10:00:00,25.99,41798.0,985.0
2016-05-24 11:00:00,25.96,41830.0,1066.0
2016-05-24 12:00:00,25.76,41582.0,1151.0
2016-05-24 13:00:00,25.55,41536.0,1233.0
2016-05-24 14:00:00,25.35,41307.0,1325.0
2016-05-24 15:00:00,24.81,40858.0,1399.0
2016-05-24 16:00:00,24.65,40261.0,1458.0
2016-05-24 17:00:00,25.04,40234.0,1497.0
2016-05-24 18:00:00,24.84,40305.0,1520.0
2016-05-24 19:00:00,24.86,39876.0,1556.0
2016-05-24 20:00:00,24.35,39248.0,1557.0
2016-05-24 21:00:00,24.24,38649.0,1521.0
2016-05-24 22:00:00,23.87,37845.0,1489.0
2016-05-24 23:00:00,23.2,35502.0,1451.0
2016-05-25 00:00:00,21.64,33416.0,1334.0
2016-05-25 01:00:00,21.14,32269.0,1296.0
2016-05-25 02:00:00,20.88,31785.0,1261.0
2016-05-25 03:00:00,20.38,31545.0,1219.0
2016-05-25 04:00:00,20.94,31617.0,1196.0
2016-05-25 05:00:00,22.43,33126.0,1248.0
2016-05-25 06:00:00,24.47,37354.0,1335.0
2016-05-25 07:00:00,25.82,41713.0,1415.0
2016-05-25 08:00:00,26.94,42314.0,1466.0
2016-05-25 09:00:00,26.89,42462.0,1469.0
2016-05-25 10:00:00,26.93,42916.0,1457.0
2016-05-25 11:00:00,25.99,42999.0,1459.0
2016-05-25 12:00:00,26.04,42721.0,1482.0
2016-05-25 13:00:00,25.77,42527.0,1508.0
2016-05-25 14:00:00,25.64,42250.0,1526.0
2016-05-25 15:00:00,24.57,41857.0,1557.0
2016-05-25 16:00:00,24.46,41770.0,1603.0
2016-05-25 17:00:00,24.91,41635.0,1626.0
2016-05-25 18:00:00,24.67,41070.0,1628.0
2016-05-25 19:00:00,24.72,40604.0,1639.0
2016-05-25 20:00:00,24.2,39836.0,1646.0
2016-05-25 21:00:00,24.05,39384.0,1633.0
2016-05-25 22:00:00,23.3,38439.0,1633.0
2016-05-25 23:00:00,22.66,36401.0,1598.0
2016-05-26 00:00:00,22.85,34566.0,1156.0
2016-05-26 01:00:00,22.51,33320.0,1099.0
2016-05-26 02:00:00,22.46,32791.0,1046.0
2016-05-26 03:00:00,22.46,32602.0,984.0
2016-05-26 04:00:00,22.58,32777.0,896.0
2016-05-26 05:00:00,23.21,34386.0,826.0
2016-05-26 06:00:00,25.24,38299.0,792.0
2016-05-26 07:00:00,27.33,42279.0,792.0
2016-05-26 08:00:00,29.15,42450.0,809.0
2016-05-26 09:00:00,28.42,42713.0,804.0
2016-05-26 10:00:00,25.96,42952.0,781.0
2016-05-26 11:00:00,25.73,43279.0,709.0
2016-05-26 12:00:00,25.51,43363.0,608.0
2016-05-26 13:00:00,25.3,43137.0,530.0
2016-05-26 14:00:00,25.58,42945.0,458.0
2016-05-26 15:00:00,25.13,42609.0,388.0
2016-05-26 16:00:00,25.49,42254.0,341.0
2016-05-26 17:00:00,26.57,42075.0,301.0
2016-05-26 18:00:00,26.13,41693.0,271.0
2016-05-26 19:00:00,26.03,41161.0,264.0
2016-05-26 20:00:00,25.66,40387.0,257.0
2016-05-26 21:00:00,25.51,39920.0,245.0
2016-05-26 22:00:00,25.32,39100.0,257.0
2016-05-26 23:00:00,23.98,36995.0,293.0
2016-05-27 00:00:00,23.65,35088.0,245.0
2016-05-27 01:00:00,22.85,33972.0,277.0
2016-05-27 02:00:00,21.96,33465.0,290.0
2016-05-27 03:00:00,20.69,33239.0,304.0
2016-05-27 04:00:00,21.76,33390.0,304.0
2016-05-27 05:00:00,23.66,34933.0,262.0
2016-05-27 06:00:00,25.84,38392.0,222.0
2016-05-27 07:00:00,28.81,42167.0,189.0
2016-05-27 08:00:00,31.25,42593.0,173.0
2016-05-27 09:00:00,30.81,43037.0,172.0
2016-05-27 10:00:00,30.38,43309.0,192.0
2016-05-27 11:00:00,30.18,43371.0,214.0
2016-05-27 12:00:00,29.27,42974.0,244.0
2016-05-27 13:00:00,27.85,42403.0,289.0
2016-05-27 14:00:00,27.12,41713.0,354.0
2016-05-27 15:00:00,25.57,40966.0,456.0
2016-05-27 16:00:00,25.65,40559.0,562.0
2016-05-27 17:00:00,26.1,40383.0,598.0
2016-05-27 18:00:00,25.75,40162.0,604.0
2016-05-27 19:00:00,25.46,39476.0,621.0
2016-05-27 20:00:00,24.7,38449.0,595.0
2016-05-27 21:00:00,24.7,37890.0,553.0
2016-05-27 22:00:00,24.26,37457.0,563.0
2016-05-27 23:00:00,23.89,35902.0,576.0
2016-05-28 00:00:00,23.81,34127.0,380.0
2016-05-28 01:00:00,23.56,32872.0,377.0
2016-05-28 02:00:00,22.79,32225.0,384.0
2016-05-28 03:00:00,22.14,31852.0,388.0
2016-05-28 04:00:00,21.69,31622.0,398.0
2016-05-28 05:00:00,21.91,31727.0,401.0
2016-05-28 06:00:00,22.56,32572.0,373.0
2016-05-28 07:00:00,23.43,34060.0,363.0
2016-05-28 08:00:00,23.87,34898.0,395.0
2016-05-28 09:00:00,24.19,36510.0,432.0
2016-05-28 10:00:00,23.91,37299.0,477.0
2016-05-28 11:00:00,23.59,37438.0,523.0
2016-05-28 12:00:00,23.14,37275.0,551.0
2016-05-28 13:00:00,22.61,36947.0,592.0
2016-05-28 14:00:00,22.11,36688.0,636.0
2016-05-28 15:00:00,21.91,36549.0,674.0
2016-05-28 16:00:00,22.15,36595.0,709.0
2016-05-28 17:00:00,22.95,36932.0,742.0
2016-05-28 18:00:00,23.8,37106.0,767.0
2016-05-28 19:00:00,23.96,36619.0,781.0
2016-05-28 20:00:00,23.82,35879.0,773.0
2016-05-28 21:00:00,23.72,35550.0,767.0
2016-05-28 22:00:00,23.34,35374.0,810.0
2016-05-28 23:00:00,22.31,34104.0,818.0
2016-05-29 00:00:00,20.73,32394.0,656.0
2016-05-29 01:00:00,20.09,31327.0,608.0
2016-05-29 02:00:00,18.36,30594.0,588.0
2016-05-29 03:00:00,17.34,30116.0,572.0
2016-05-29 04:00:00,17.05,29670.0,570.0
2016-05-29 05:00:00,15.56,29627.0,575.0
2016-05-29 06:00:00,16.35,30014.0,546.0
2016-05-29 07:00:00,19.22,31063.0,524.0
2016-05-29 08:00:00,21.79,32284.0,552.0
2016-05-29 09:00:00,22.28,33860.0,630.0
2016-05-29 10:00:00,22.68,35086.0,745.0
2016-05-29 11:00:00,22.68,35689.0,873.0
2016-05-29 12:00:00,22.72,35743.0,982.0
2016-05-29 13:00:00,22.51,35587.0,1104.0
2016-05-29 14:00:00,21.96,35347.0,1242.0
2016-05-29 15:00:00,21.3,35159.0,1383.0
2016-05-29 16:00:00,21.43,35216.0,1516.0
2016-05-29 17:00:00,22.25,35690.0,1618.0
2016-05-29 18:00:00,22.58,36116.0,1686.0
2016-05-29 19:00:00,22.56,36140.0,1774.0
2016-05-29 20:00:00,22.77,35813.0,1812.0
2016-05-29 21:00:00,23.04,35707.0,1883.0
2016-05-29 22:00:00,22.81,35372.0,2030.0
2016-05-29 23:00:00,20.01,33706.0,2163.0
2016-05-30 00:00:00,18.07,31906.0,2133.0
2016-05-30 01:00:00,14.17,30927.0,2277.0
2016-05-30 02:00:00,12.69,30442.0,2341.0
2016-05-30 03:00:00,11.55,30314.0,2307.0
2016-05-30 04:00:00,12.54,30509.0,2288.0
2016-05-30 05:00:00,20.45,32099.0,2278.0
2016-05-30 06:00:00,24.38,35554.0,2261.0
2016-05-30 07:00:00,25.75,39309.0,2275.0
2016-05-30 08:00:00,27.25,40217.0,2358.0
2016-05-30 09:00:00,26.97,40696.0,2508.0
2016-05-30 10:00:00,26.94,41020.0,2617.0
2016-05-30 11:00:00,26.38,41049.0,2717.0
2016-05-30 12:00:00,25.87,40770.0,2814.0
2016-05-30 13:00:00,25.61,40642.0,2879.0
2016-05-30 14:00:00,25.26,40303.0,2943.0
2016-05-30 15:00:00,24.51,39811.0,3016.0
2016-05-30 16:00:00,24.45,39361.0,3061.0
2016-05-30 17:00:00,24.9,39267.0,3062.0
2016-05-30 18:00:00,24.85,38923.0,3009.0
2016-05-30 19:00:00,24.89,38435.0,2897.0
2016-05-30 20:00:00,24.35,37609.0,2832.0
2016-05-30 21:00:00,24.07,37149.0,2838.0
2016-05-30 22:00:00,23.43,36418.0,2856.0
2016-05-30 23:00:00,21.99,34481.0,2861.0
2016-05-31 00:00:00,21.15,32268.0,2489.0
2016-05-31 01:00:00,19.22,31143.0,2465.0
2016-05-31 02:00:00,16.39,30616.0,2444.0
2016-05-31 03:00:00,16.08,30387.0,2385.0
2016-05-31 04:00:00,17.27,30478.0,2249.0
2016-05-31 05:00:00,22.4,31896.0,2057.0
2016-05-31 06:00:00,24.63,35233.0,1934.0
2016-05-31 07:00:00,26.02,38904.0,1864.0
2016-05-31 08:00:00,27.93,40158.0,1805.0
2016-05-31 09:00:00,27.97,40535.0,1759.0
2016-05-31 10:00:00,27.67,40697.0,1717.0
2016-05-31 11:00:00,27.46,40690.0,1632.0
2016-05-31 12:00:00,26.92,40496.0,1546.0
2016-05-31 13:00:00,26.65,40427.0,1501.0
2016-05-31 14:00:00,26.48,40140.0,1447.0
2016-05-31 15:00:00,25.74,39698.0,1351.0
2016-05-31 16:00:00,25.65,39206.0,1344.0
2016-05-31 17:00:00,25.98,38915.0,1371.0
2016-05-31 18:00:00,25.99,38474.0,1309.0
2016-05-31 19:00:00,25.94,37997.0,1291.0
2016-05-31 20:00:00,25.26,37309.0,1208.0
2016-05-31 21:00:00,25.06,36820.0,1109.0
2016-05-31 22:00:00,24.82,36063.0,1130.0
2016-05-31 23:00:00,24.04,34018.0,1166.0
2016-06-01 00:00:00,23.17,31976.0,1161.0
2016-06-01 01:00:00,21.88,30842.0,1208.0
2016-06-01 02:00:00,21.18,30461.0,1202.0
2016-06-01 03:00:00,20.09,30170.0,1124.0
2016-06-01 04:00:00,20.31,30487.0,1057.0
2016-06-01 05:00:00,23.19,32024.0,997.0
2016-06-01 06:00:00,25.69,35873.0,952.0
2016-06-01 07:00:00,28.02,39820.0,907.0
2016-06-01 08:00:00,29.33,40620.0,888.0
2016-06-01 09:00:00,29.33,40877.0,942.0
2016-06-01 10:00:00,29.38,41206.0,1060.0
2016-06-01 11:00:00,28.96,41154.0,1183.0
2016-06-01 12:00:00,28.36,41073.0,1286.0
2016-06-01 13:00:00,27.87,41094.0,1351.0
2016-06-01 14:00:00,26.88,40839.0,1343.0
2016-06-01 15:00:00,26.13,40427.0,1312.0
2016-06-01 16:00:00,25.5,40043.0,1322.0
2016-06-01 17:00:00,25.83,39762.0,1313.0
2016-06-01 18:00:00,26.34,39216.0,1286.0
2016-06-01 19:00:00,26.21,38704.0,1239.0
2016-06-01 20:00:00,25.6,37933.0,1114.0
2016-06-01 21:00:00,25.15,37385.0,1018.0
2016-06-01 22:00:00,24.94,36526.0,1033.0
2016-06-01 23:00:00,24.07,34581.0,1021.0
2016-06-02 00:00:00,22.04,32456.0,823.0
2016-06-02 01:00:00,20.73,31181.0,738.0
2016-06-02 02:00:00,20.01,30559.0,679.0
2016-06-02 03:00:00,19.94,30274.0,617.0
2016-06-02 04:00:00,20.26,30416.0,582.0
2016-06-02 05:00:00,22.56,32130.0,543.0
2016-06-02 06:00:00,25.15,35959.0,528.0
2016-06-02 07:00:00,26.84,39733.0,544.0
2016-06-02 08:00:00,28.09,40403.0,542.0
2016-06-02 09:00:00,27.83,40889.0,558.0
2016-06-02 10:00:00,27.48,41211.0,619.0
2016-06-02 11:00:00,26.98,41606.0,682.0
2016-06-02 12:00:00,26.81,41664.0,759.0
2016-06-02 13:00:00,26.3,41450.0,845.0
2016-06-02 14:00:00,25.83,40888.0,909.0
2016-06-02 15:00:00,25.35,40474.0,998.0
2016-06-02 16:00:00,24.66,40016.0,1118.0
2016-06-02 17:00:00,25.07,39808.0,1179.0
2016-06-02 18:00:00,25.99,39342.0,1149.0
2016-06-02 19:00:00,26.1,38870.0,1083.0
2016-06-02 20:00:00,25.35,38106.0,1011.0
2016-06-02 21:00:00,24.68,37507.0,978.0
2016-06-02 22:00:00,24.24,36722.0,1021.0
2016-06-02 23:00:00,22.91,34643.0,1041.0
2016-06-03 00:00:00,22.65,32560.0,926.0
2016-06-03 01:00:00,21.73,31356.0,863.0
2016-06-03 02:00:00,21.39,30788.0,797.0
2016-06-03 03:00:00,20.77,30499.0,773.0
2016-06-03 04:00:00,21.06,30590.0,763.0
2016-06-03 05:00:00,22.32,32151.0,722.0
2016-06-03 06:00:00,25.01,35776.0,647.0
2016-06-03 07:00:00,26.99,39801.0,559.0
2016-06-03 08:00:00,28.19,41562.0,516.0
2016-06-03 09:00:00,27.98,41033.0,500.0
2016-06-03 10:00:00,27.83,41475.0,499.0
2016-06-03 11:00:00,27.26,41541.0,502.0
2016-06-03 12:00:00,26.4,41245.0,509.0
2016-06-03 13:00:00,25.33,40648.0,537.0
2016-06-03 14:00:00,24.7,39994.0,538.0
2016-06-03 15:00:00,24.32,39339.0,508.0
2016-06-03 16:00:00,23.95,38900.0,480.0
2016-06-03 17:00:00,24.18,38688.0,452.0
2016-06-03 18:00:00,24.97,38339.0,439.0
2016-06-03 19:00:00,25.02,37635.0,432.0
2016-06-03 20:00:00,24.48,36560.0,398.0
2016-06-03 21:00:00,24.25,35677.0,341.0
2016-06-03 22:00:00,24.09,35075.0,326.0
2016-06-03 23:00:00,23.58,33676.0,307.0
2016-06-04 00:00:00,22.73,32047.0,178.0
2016-06-04 01:00:00,22.51,30708.0,173.0
2016-06-04 02:00:00,21.66,30010.0,159.0
2016-06-04 03:00:00,21.53,29538.0,122.0
2016-06-04 04:00:00,20.99,29165.0,117.0
2016-06-04 05:00:00,21.03,29213.0,114.0
2016-06-04 06:00:00,20.49,30022.0,102.0
2016-06-04 07:00:00,22.54,31622.0,83.0
2016-06-04 08:00:00,23.41,33329.0,70.0
2016-06-04 09:00:00,23.77,35052.0,76.0
2016-06-04 10:00:00,23.45,36004.0,93.0
2016-06-04 11:00:00,23.5,36184.0,117.0
2016-06-04 12:00:00,23.23,36125.0,148.0
2016-06-04 13:00:00,22.63,35748.0,195.0
2016-06-04 14:00:00,22.35,35363.0,251.0
2016-06-04 15:00:00,22.34,35130.0,308.0
2016-06-04 16:00:00,22.41,35216.0,366.0
2016-06-04 17:00:00,22.97,35632.0,382.0
2016-06-04 18:00:00,23.68,35822.0,364.0
2016-06-04 19:00:00,24.37,35480.0,336.0
2016-06-04 20:00:00,24.14,34773.0,303.0
2016-06-04 21:00:00,24.12,34424.0,296.0
2016-06-04 22:00:00,24.55,34362.0,316.0
2016-06-04 23:00:00,23.99,33350.0,334.0
2016-06-05 00:00:00,22.94,32057.0,198.0
2016-06-05 01:00:00,22.0,30973.0,230.0
2016-06-05 02:00:00,20.57,30222.0,262.0
2016-06-05 03:00:00,19.74,29714.0,243.0
2016-06-05 04:00:00,19.9,29210.0,245.0
2016-06-05 05:00:00,18.79,29077.0,254.0
2016-06-05 06:00:00,19.7,29499.0,228.0
2016-06-05 07:00:00,20.89,30587.0,202.0
2016-06-05 08:00:00,22.01,32288.0,204.0
2016-06-05 09:00:00,22.8,33548.0,227.0
2016-06-05 10:00:00,22.95,34775.0,261.0
2016-06-05 11:00:00,22.9,35409.0,283.0
2016-06-05 12:00:00,22.9,35477.0,291.0
2016-06-05 13:00:00,22.76,35413.0,304.0
2016-06-05 14:00:00,22.7,35172.0,323.0
2016-06-05 15:00:00,22.59,35041.0,348.0
2016-06-05 16:00:00,22.56,35214.0,375.0
2016-06-05 17:00:00,22.72,35755.0,401.0
2016-06-05 18:00:00,23.15,36175.0,425.0
2016-06-05 19:00:00,23.68,36303.0,446.0
2016-06-05 20:00:00,24.06,35990.0,418.0
2016-06-05 21:00:00,24.26,35881.0,366.0
2016-06-05 22:00:00,24.96,35618.0,377.0
2016-06-05 23:00:00,23.67,34277.0,402.0
2016-06-06 00:00:00,23.08,32642.0,433.0
2016-06-06 01:00:00,22.42,31571.0,520.0
2016-06-06 02:00:00,21.92,31008.0,574.0
2016-06-06 03:00:00,21.74,30648.0,628.0
2016-06-06 04:00:00,21.84,30543.0,730.0
2016-06-06 05:00:00,23.07,31773.0,834.0
2016-06-06 06:00:00,26.44,34291.0,870.0
2016-06-06 07:00:00,29.21,37118.0,925.0
2016-06-06 08:00:00,29.93,38868.0,989.0
2016-06-06 09:00:00,29.95,38836.0,1020.0
2016-06-06 10:00:00,29.84,39477.0,1036.0
2016-06-06 11:00:00,29.78,39666.0,1048.0
2016-06-06 12:00:00,28.76,39501.0,1051.0
2016-06-06 13:00:00,28.65,39347.0,1053.0
2016-06-06 14:00:00,28.29,39139.0,1021.0
2016-06-06 15:00:00,28.23,38648.0,959.0
2016-06-06 16:00:00,27.6,38502.0,913.0
2016-06-06 17:00:00,27.84,38577.0,878.0
2016-06-06 18:00:00,29.41,38325.0,866.0
2016-06-06 19:00:00,29.92,37898.0,865.0
2016-06-06 20:00:00,28.55,37179.0,857.0
2016-06-06 21:00:00,27.7,36790.0,870.0
2016-06-06 22:00:00,27.54,36341.0,939.0
2016-06-06 23:00:00,24.35,34793.0,1012.0
2016-06-07 00:00:00,23.63,33263.0,1043.0
2016-06-07 01:00:00,23.05,32082.0,1016.0
2016-06-07 02:00:00,22.66,31523.0,964.0
2016-06-07 03:00:00,22.38,31209.0,902.0
2016-06-07 04:00:00,22.3,31279.0,853.0
2016-06-07 05:00:00,23.19,32702.0,832.0
2016-06-07 06:00:00,26.72,35997.0,844.0
2016-06-07 07:00:00,29.56,39767.0,882.0
2016-06-07 08:00:00,30.84,40206.0,851.0
2016-06-07 09:00:00,30.87,40765.0,767.0
2016-06-07 10:00:00,30.81,41105.0,696.0
2016-06-07 11:00:00,30.71,41227.0,655.0
2016-06-07 12:00:00,30.1,41193.0,635.0
2016-06-07 13:00:00,30.03,41272.0,621.0
2016-06-07 14:00:00,29.93,40991.0,620.0
2016-06-07 15:00:00,29.31,40436.0,635.0
2016-06-07 16:00:00,27.84,39960.0,671.0
