Date, Prices, Generation forecast, System load forecast
2013-05-01 01:00:00,41.53,54710,48000
2013-05-01 02:00:00,39.65,52706,46700
2013-05-01 03:00:00,40,50380,43300
2013-05-01 04:00:00,11.08,48752,40600
2013-05-01 05:00:00,16.7,47767,39900
2013-05-01 06:00:00,9.27,47667,40600
2013-05-01 07:00:00,10.8,48109,39100
2013-05-01 08:00:00,15.93,50088,40800
2013-05-01 09:00:00,40,51985,43300
2013-05-01 10:00:00,14.93,52108,45200
2013-05-01 11:00:00,13.5,52227,46700
2013-05-01 12:00:00,12.31,51217,48200
2013-05-01 13:00:00,9.54,49627,50000
2013-05-01 14:00:00,0.08,46517,45500
2013-05-01 15:00:00,5.64,43869,41400
2013-05-01 16:00:00,5.98,43499,39200
2013-05-01 17:00:00,10.59,46104,37800
2013-05-01 18:00:00,47,49754,38600
2013-05-01 19:00:00,47,52757,41800
2013-05-01 20:00:00,46.4,54014,44400
2013-05-01 21:00:00,47.7,54648,44800
2013-05-01 22:00:00,49.94,54354,46300
2013-05-01 23:00:00,45,54860,49900
2013-05-02 00:00:00,44.99,52031,48100
2013-05-02 01:00:00,41.99,50175,43700
2013-05-02 02:00:00,43.25,49933,43300
2013-05-02 03:00:00,42.77,48225,40300
2013-05-02 04:00:00,42.45,47540,38500
2013-05-02 05:00:00,40.44,49911,40100
2013-05-02 06:00:00,44.93,55414,45400
2013-05-02 07:00:00,52,58632,50000
2013-05-02 08:00:00,57.1,60623,54800
2013-05-02 09:00:00,67.59,61343,57400
2013-05-02 10:00:00,78.45,61054,59000
2013-05-02 11:00:00,74,61518,59100
2013-05-02 12:00:00,67.59,61373,59500
2013-05-02 13:00:00,60,61201,59200
2013-05-02 14:00:00,53.11,60400,57400
2013-05-02 15:00:00,50.53,58408,55200
2013-05-02 16:00:00,51.85,57009,53000
2013-05-02 17:00:00,57.44,56352,50900
2013-05-02 18:00:00,50,56631,50200
2013-05-02 19:00:00,48.24,57785,52400
2013-05-02 20:00:00,50,57730,51900
2013-05-02 21:00:00,60,57318,50600
2013-05-02 22:00:00,57.43,56492,50900
2013-05-02 23:00:00,51.49,56808,54500
2013-05-03 00:00:00,52.4,56727,53500
2013-05-03 01:00:00,45.09,54196,48700
2013-05-03 02:00:00,43,53885,48400
2013-05-03 03:00:00,42.83,52268,45200
2013-05-03 04:00:00,42.65,52632,43000
2013-05-03 05:00:00,43.17,53355,43600
2013-05-03 06:00:00,46.31,58087,47200
2013-05-03 07:00:00,52.43,60221,51700
2013-05-03 08:00:00,59.89,62074,56400
2013-05-03 09:00:00,66.37,63256,58800
2013-05-03 10:00:00,75.46,63581,59800
2013-05-03 11:00:00,77.35,63769,59600
2013-05-03 12:00:00,66,63846,60000
2013-05-03 13:00:00,58.5,63167,60000
2013-05-03 14:00:00,59.56,61453,57500
2013-05-03 15:00:00,52.07,59462,54900
2013-05-03 16:00:00,51.6,58646,52100
2013-05-03 17:00:00,62.49,58425,50000
2013-05-03 18:00:00,52.44,58929,49100
2013-05-03 19:00:00,50,59273,50600
2013-05-03 20:00:00,50,59023,50200
2013-05-03 21:00:00,59.63,59134,49400
2013-05-03 22:00:00,59.94,58674,49900
2013-05-03 23:00:00,52.43,58202,53900
2013-05-04 00:00:00,49.77,56772,51300
2013-05-04 01:00:00,40.29,53743,46300
2013-05-04 02:00:00,39.14,52726,45600
2013-05-04 03:00:00,35.69,51773,42100
2013-05-04 04:00:00,35.3,51088,39900
2013-05-04 05:00:00,35.3,50977,39300
2013-05-04 06:00:00,35.87,51414,40600
2013-05-04 07:00:00,31.77,52299,40400
2013-05-04 08:00:00,46.07,55380,43000
2013-05-04 09:00:00,48.86,57461,47000
2013-05-04 10:00:00,47,57364,49000
2013-05-04 11:00:00,47,57212,48400
2013-05-04 12:00:00,47,56744,49800
2013-05-04 13:00:00,21.61,55174,50900
2013-05-04 14:00:00,22.08,53563,47200
2013-05-04 15:00:00,23.77,52218,44600
2013-05-04 16:00:00,23.73,51417,42000
2013-05-04 17:00:00,47.25,51269,40100
2013-05-04 18:00:00,49.78,52597,39900
2013-05-04 19:00:00,47.44,54712,41900
2013-05-04 20:00:00,47,55186,42800
2013-05-04 21:00:00,59.93,55334,43000
2013-05-04 22:00:00,64.93,54780,44500
2013-05-04 23:00:00,53.53,55413,49100
2013-05-05 00:00:00,48.38,54267,48600
2013-05-05 01:00:00,39.16,51418,43600
2013-05-05 02:00:00,39.25,50038,43100
2013-05-05 03:00:00,20.02,47398,39400
2013-05-05 04:00:00,10.78,46299,37000
2013-05-05 05:00:00,11.3,46297,36200
2013-05-05 06:00:00,10.89,46500,36700
2013-05-05 07:00:00,11.99,48075,35400
2013-05-05 08:00:00,39.96,49129,37200
2013-05-05 09:00:00,41.93,49885,40100
2013-05-05 10:00:00,42.32,50464,42500
2013-05-05 11:00:00,42.43,51844,43200
2013-05-05 12:00:00,31.69,52980,44600
2013-05-05 13:00:00,14.89,52093,46100
2013-05-05 14:00:00,11.11,49184,41500
2013-05-05 15:00:00,10.89,48731,38700
2013-05-05 16:00:00,11.21,48461,36300
2013-05-05 17:00:00,42.44,49095,35100
2013-05-05 18:00:00,49.93,51707,35600
2013-05-05 19:00:00,50,54098,38500
2013-05-05 20:00:00,55.12,54745,40700
2013-05-05 21:00:00,63.43,55965,41800
2013-05-05 22:00:00,69.94,56930,42800
2013-05-05 23:00:00,52.44,57109,46800
2013-05-06 00:00:00,47.69,53726,46100
2013-05-06 01:00:00,40.84,51481,41700
2013-05-06 02:00:00,40.32,50473,41800
2013-05-06 03:00:00,40.18,49111,38600
2013-05-06 04:00:00,39.63,48738,36700
2013-05-06 05:00:00,42.85,51669,38300
2013-05-06 06:00:00,45.3,55706,42400
2013-05-06 07:00:00,54.93,59550,46800
2013-05-06 08:00:00,56.32,61184,51400
2013-05-06 09:00:00,59.99,61423,53700
2013-05-06 10:00:00,53.64,62767,54800
2013-05-06 11:00:00,69.94,62704,54300
2013-05-06 12:00:00,52,62034,54600
2013-05-06 13:00:00,61.68,61799,55000
2013-05-06 14:00:00,54.45,61325,53200
2013-05-06 15:00:00,55,60530,51100
2013-05-06 16:00:00,55,59995,49200
2013-05-06 17:00:00,54.94,59565,47500
2013-05-06 18:00:00,58.75,59819,46800
2013-05-06 19:00:00,59.9,60932,48700
2013-05-06 20:00:00,59.9,60058,48700
2013-05-06 21:00:00,69.94,60050,47400
2013-05-06 22:00:00,84.93,58751,47500
2013-05-06 23:00:00,57.6,57110,51200
2013-05-07 00:00:00,53,55443,49100
2013-05-07 01:00:00,47.75,53912,44500
2013-05-07 02:00:00,45.61,53368,43900
2013-05-07 03:00:00,44.69,51644,41000
2013-05-07 04:00:00,44.69,51476,39200
2013-05-07 05:00:00,44.08,53373,40100
2013-05-07 06:00:00,48.97,57269,43500
2013-05-07 07:00:00,57.54,59823,47700
2013-05-07 08:00:00,62.78,61372,51800
2013-05-07 09:00:00,62.63,61851,54100
2013-05-07 10:00:00,82.12,62516,54500
2013-05-07 11:00:00,62.63,62796,54300
2013-05-07 12:00:00,62.63,62516,54700
2013-05-07 13:00:00,65.66,62560,55200
2013-05-07 14:00:00,57.23,61869,53200
2013-05-07 15:00:00,52.44,61037,51200
2013-05-07 16:00:00,53.13,59689,49600
2013-05-07 17:00:00,60.48,59561,47800
2013-05-07 18:00:00,61.63,59490,47300
2013-05-07 19:00:00,54.94,60099,49200
2013-05-07 20:00:00,56.45,59776,48300
2013-05-07 21:00:00,63.36,59198,46800
2013-05-07 22:00:00,62.63,57901,47000
2013-05-07 23:00:00,58.75,58003,50500
2013-05-08 00:00:00,45.43,56686,48700
2013-05-08 01:00:00,41.08,54047,44100
2013-05-08 02:00:00,44.06,52031,42600
2013-05-08 03:00:00,43,48917,39000
2013-05-08 04:00:00,44.06,47306,36500
2013-05-08 05:00:00,45.9,47835,35500
2013-05-08 06:00:00,47.6,47940,36000
2013-05-08 07:00:00,53.85,49449,34100
2013-05-08 08:00:00,59.88,52221,35500
2013-05-08 09:00:00,61.72,54849,39200
2013-05-08 10:00:00,74.94,56131,40700
2013-05-08 11:00:00,70.01,56738,41600
2013-05-08 12:00:00,63.68,58479,43300
2013-05-08 13:00:00,59.45,57892,45400
2013-05-08 14:00:00,64.94,55381,41400
2013-05-08 15:00:00,59.94,54006,38700
2013-05-08 16:00:00,57.58,52286,37300
2013-05-08 17:00:00,72.55,51899,36000
2013-05-08 18:00:00,60.12,51865,37400
2013-05-08 19:00:00,52.43,54166,40200
2013-05-08 20:00:00,54.82,54098,42200
2013-05-08 21:00:00,57.58,55084,41400
2013-05-08 22:00:00,56.43,56829,42800
2013-05-08 23:00:00,49.5,58640,46200
2013-05-09 00:00:00,38.95,55741,45600
2013-05-09 01:00:00,37.23,52971,40600
2013-05-09 02:00:00,36.66,51324,40300
2013-05-09 03:00:00,33.54,48518,36800
2013-05-09 04:00:00,33.52,47758,34500
2013-05-09 05:00:00,30.28,47514,34800
2013-05-09 06:00:00,17.16,48365,37400
2013-05-09 07:00:00,14.09,49851,38200
2013-05-09 08:00:00,27.74,51879,38200
2013-05-09 09:00:00,30.34,54267,39700
2013-05-09 10:00:00,28.92,54840,41600
2013-05-09 11:00:00,25.66,56019,42200
2013-05-09 12:00:00,16.51,56780,44300
2013-05-09 13:00:00,13.69,54775,45600
2013-05-09 14:00:00,14.7,52132,42200
2013-05-09 15:00:00,14.73,50956,39400
2013-05-09 16:00:00,14.77,50518,37100
2013-05-09 17:00:00,11.68,50441,35800
2013-05-09 18:00:00,26.73,53054,37400
2013-05-09 19:00:00,39.19,55337,41600
2013-05-09 20:00:00,39.19,55631,43300
2013-05-09 21:00:00,50,56327,42100
2013-05-09 22:00:00,59.96,57227,43500
2013-05-09 23:00:00,48.12,59486,47300
2013-05-10 00:00:00,34.45,56780,45400
2013-05-10 01:00:00,31.62,53579,40800
2013-05-10 02:00:00,30.38,52431,40400
2013-05-10 03:00:00,29.03,49711,37100
2013-05-10 04:00:00,10.91,48404,34900
2013-05-10 05:00:00,11.43,49176,35700
2013-05-10 06:00:00,35,52491,38200
2013-05-10 07:00:00,39.89,55852,41000
2013-05-10 08:00:00,42.97,58733,45100
2013-05-10 09:00:00,50,60730,48100
2013-05-10 10:00:00,51.5,61864,49100
2013-05-10 11:00:00,51.76,62856,48800
2013-05-10 12:00:00,49.81,63028,50000
2013-05-10 13:00:00,46.21,62295,50900
2013-05-10 14:00:00,45,60752,48100
2013-05-10 15:00:00,45.69,58636,45900
2013-05-10 16:00:00,47.92,56973,44000
2013-05-10 17:00:00,57.86,55956,41800
2013-05-10 18:00:00,57.86,57573,43000
2013-05-10 19:00:00,52.75,58448,45300
2013-05-10 20:00:00,54.94,57994,45400
2013-05-10 21:00:00,55,57836,45200
2013-05-10 22:00:00,57.86,58190,46800
2013-05-10 23:00:00,49.95,59516,51400
2013-05-11 00:00:00,50.14,57786,49700
2013-05-11 01:00:00,32.43,53551,44500
2013-05-11 02:00:00,30,50502,43800
2013-05-11 03:00:00,29.31,48622,40400
2013-05-11 04:00:00,28.18,47968,38300
2013-05-11 05:00:00,27.87,48281,37300
2013-05-11 06:00:00,27.78,48669,37800
2013-05-11 07:00:00,31.59,50331,37900
2013-05-11 08:00:00,35.8,52896,41600
2013-05-11 09:00:00,40,55637,45500
2013-05-11 10:00:00,35.8,57088,47500
2013-05-11 11:00:00,35.8,57694,47800
2013-05-11 12:00:00,17.02,59092,49000
2013-05-11 13:00:00,26.71,57998,50700
2013-05-11 14:00:00,11.98,54546,47100
2013-05-11 15:00:00,11.96,53243,45200
2013-05-11 16:00:00,26.71,52104,43300
2013-05-11 17:00:00,11.77,51434,41200
2013-05-11 18:00:00,35.8,52946,41700
2013-05-11 19:00:00,40,54257,43500
2013-05-11 20:00:00,35.8,53935,43300
2013-05-11 21:00:00,48.8,54741,42900
2013-05-11 22:00:00,59.76,56600,44600
2013-05-11 23:00:00,50,57749,49200
2013-05-12 00:00:00,34.94,53879,48300
2013-05-12 01:00:00,9.15,48425,43100
2013-05-12 02:00:00,8.84,46821,42500
2013-05-12 03:00:00,29.92,43980,38800
2013-05-12 04:00:00,30.97,42536,36700
2013-05-12 05:00:00,30.91,43062,35600
2013-05-12 06:00:00,29.03,43447,35100
2013-05-12 07:00:00,30.39,44735,33900
2013-05-12 08:00:00,8.96,46724,36500
2013-05-12 09:00:00,12.8,50709,39900
2013-05-12 10:00:00,28,52164,42700
2013-05-12 11:00:00,28,53614,44000
2013-05-12 12:00:00,42.43,52245,45500
2013-05-12 13:00:00,44,50747,47800
2013-05-12 14:00:00,43,47747,43000
2013-05-12 15:00:00,40,45814,41000
2013-05-12 16:00:00,42.44,44732,39000
2013-05-12 17:00:00,10.27,46102,37600
2013-05-12 18:00:00,50,50499,38900
2013-05-12 19:00:00,59.96,53740,41000
2013-05-12 20:00:00,48.92,53805,42300
2013-05-12 21:00:00,48.9,54382,43000
2013-05-12 22:00:00,60,56716,44600
2013-05-12 23:00:00,55,57866,48800
2013-05-13 00:00:00,36.07,54635,45700
2013-05-13 01:00:00,32.85,51547,41500
2013-05-13 02:00:00,32.24,50155,41500
2013-05-13 03:00:00,31.57,47997,38300
2013-05-13 04:00:00,31.3,47983,36300
2013-05-13 05:00:00,33.76,50280,37500
2013-05-13 06:00:00,37.95,55033,41200
2013-05-13 07:00:00,50.52,60928,45500
2013-05-13 08:00:00,50.12,63363,50200
2013-05-13 09:00:00,65,64917,52200
2013-05-13 10:00:00,73.57,65021,53400
2013-05-13 11:00:00,82.48,65486,53400
2013-05-13 12:00:00,75,66045,54100
2013-05-13 13:00:00,78.11,66727,54800
2013-05-13 14:00:00,65.9,65276,52900
2013-05-13 15:00:00,57.6,65267,50900
2013-05-13 16:00:00,60,63824,49100
2013-05-13 17:00:00,59.53,62822,47000
2013-05-13 18:00:00,52.43,62661,46800
2013-05-13 19:00:00,49.76,63967,48700
2013-05-13 20:00:00,44,62809,48300
2013-05-13 21:00:00,44.96,61802,46900
2013-05-13 22:00:00,44.96,60967,47000
2013-05-13 23:00:00,44,60248,50700
2013-05-14 00:00:00,41.21,57683,48600
2013-05-14 01:00:00,32.16,55476,44200
2013-05-14 02:00:00,31.58,55459,43600
2013-05-14 03:00:00,31.5,52972,40800
2013-05-14 04:00:00,32.14,52357,38900
2013-05-14 05:00:00,34.62,54469,39900
2013-05-14 06:00:00,40.24,58479,42900
2013-05-14 07:00:00,46.23,61832,47300
2013-05-14 08:00:00,59.94,62561,51700
2013-05-14 09:00:00,62.95,62770,54000
2013-05-14 10:00:00,62.16,62619,54300
2013-05-14 11:00:00,70,62664,54400
2013-05-14 12:00:00,70.01,62451,55200
2013-05-14 13:00:00,68.12,62640,55400
2013-05-14 14:00:00,60,62758,53200
2013-05-14 15:00:00,56.15,62058,51500
2013-05-14 16:00:00,59.19,61473,49300
2013-05-14 17:00:00,77.16,62330,47300
2013-05-14 18:00:00,69.93,62061,47500
2013-05-14 19:00:00,55,63390,49100
2013-05-14 20:00:00,50.36,62580,48400
2013-05-14 21:00:00,55.01,61432,46700
2013-05-14 22:00:00,55.93,60571,47200
2013-05-14 23:00:00,51.34,59312,50800
2013-05-15 00:00:00,54.94,57133,48800
2013-05-15 01:00:00,47.35,57117,44800
2013-05-15 02:00:00,41.98,56199,43800
2013-05-15 03:00:00,39.99,53269,40900
2013-05-15 04:00:00,35.85,52743,38800
2013-05-15 05:00:00,37.7,54417,39900
2013-05-15 06:00:00,40.67,57882,42800
2013-05-15 07:00:00,50.14,59314,47200
2013-05-15 08:00:00,55.86,60103,51200
2013-05-15 09:00:00,66.18,62087,53600
2013-05-15 10:00:00,69.79,63258,54800
2013-05-15 11:00:00,67.97,63303,55500
2013-05-15 12:00:00,64.93,64085,56700
2013-05-15 13:00:00,55,63396,57200
2013-05-15 14:00:00,57.44,62119,55000
2013-05-15 15:00:00,53.21,60170,53000
2013-05-15 16:00:00,51.91,59668,50800
2013-05-15 17:00:00,52.44,59633,49100
2013-05-15 18:00:00,49.94,60299,49500
2013-05-15 19:00:00,50,62138,51800
2013-05-15 20:00:00,54.94,61343,51300
2013-05-15 21:00:00,65,60183,49700
2013-05-15 22:00:00,69.9,58632,49900
2013-05-15 23:00:00,61.28,60472,52900
2013-05-16 00:00:00,59.48,58689,51000
2013-05-16 01:00:00,53.82,56520,46400
2013-05-16 02:00:00,50.06,56635,46200
2013-05-16 03:00:00,49.93,56130,42900
2013-05-16 04:00:00,49.73,55917,40700
2013-05-16 05:00:00,52.44,56209,41400
2013-05-16 06:00:00,49.96,59909,44700
2013-05-16 07:00:00,57.44,62697,49200
2013-05-16 08:00:00,61.4,64232,53700
2013-05-16 09:00:00,62.92,65112,55800
2013-05-16 10:00:00,70.35,65360,56700
2013-05-16 11:00:00,77.98,66129,56900
2013-05-16 12:00:00,74.93,66347,57900
2013-05-16 13:00:00,76,65594,58200
2013-05-16 14:00:00,67.96,64532,56100
2013-05-16 15:00:00,64.06,63268,54500
2013-05-16 16:00:00,60.63,62542,52200
2013-05-16 17:00:00,74.35,61896,50600
2013-05-16 18:00:00,59.94,61400,50900
2013-05-16 19:00:00,49.96,62119,53300
2013-05-16 20:00:00,50,61493,52400
2013-05-16 21:00:00,59.94,61186,50300
2013-05-16 22:00:00,65,61208,50500
2013-05-16 23:00:00,57.2,60521,54000
2013-05-17 00:00:00,54.94,58397,52200
2013-05-17 01:00:00,49.33,55926,48000
2013-05-17 02:00:00,45,55072,47600
2013-05-17 03:00:00,43.23,54297,44600
2013-05-17 04:00:00,43.59,54126,42500
2013-05-17 05:00:00,43.71,54837,43400
2013-05-17 06:00:00,46.65,58585,46300
2013-05-17 07:00:00,60.79,60906,51100
2013-05-17 08:00:00,65.5,63010,55800
2013-05-17 09:00:00,78,63775,57700
2013-05-17 10:00:00,78.29,64065,58200
2013-05-17 11:00:00,83.74,64199,57300
2013-05-17 12:00:00,74.96,64352,57600
2013-05-17 13:00:00,69.96,63911,58100
2013-05-17 14:00:00,62.06,62581,54600
2013-05-17 15:00:00,55.06,61265,52600
2013-05-17 16:00:00,54.94,60586,50200
2013-05-17 17:00:00,60,59887,48600
2013-05-17 18:00:00,50,59701,48600
2013-05-17 19:00:00,49.94,60276,50600
2013-05-17 20:00:00,50,59826,49700
2013-05-17 21:00:00,55.39,59374,48100
2013-05-17 22:00:00,59.08,59829,49000
2013-05-17 23:00:00,55.12,58450,52700
2013-05-18 00:00:00,58.52,57110,50400
2013-05-18 01:00:00,50,55256,45600
2013-05-18 02:00:00,46.08,55135,44900
2013-05-18 03:00:00,38,51991,41700
2013-05-18 04:00:00,32.05,50804,39600
2013-05-18 05:00:00,31.65,51060,38900
2013-05-18 06:00:00,31.85,52249,39700
2013-05-18 07:00:00,42.34,53617,41100
2013-05-18 08:00:00,45.53,55727,43900
2013-05-18 09:00:00,55,58641,46600
2013-05-18 10:00:00,72.64,59050,48400
2013-05-18 11:00:00,74.65,58971,48400
2013-05-18 12:00:00,60.01,57876,49700
2013-05-18 13:00:00,50,57837,50900
2013-05-18 14:00:00,46,54706,47000
2013-05-18 15:00:00,46,53545,45100
2013-05-18 16:00:00,47.44,53173,43000
2013-05-18 17:00:00,50,53204,41700
2013-05-18 18:00:00,55,53496,42100
2013-05-18 19:00:00,54.94,55464,44500
2013-05-18 20:00:00,50,55369,44700
2013-05-18 21:00:00,51.91,55895,43500
2013-05-18 22:00:00,57.44,58846,45000
2013-05-18 23:00:00,52.43,60230,49300
2013-05-19 00:00:00,54.94,56144,48500
2013-05-19 01:00:00,33.42,52216,43500
2013-05-19 02:00:00,38.57,50765,42700
2013-05-19 03:00:00,30.98,48164,39000
2013-05-19 04:00:00,30.23,46387,36900
2013-05-19 05:00:00,25.75,46059,35700
2013-05-19 06:00:00,27.15,45657,35500
2013-05-19 07:00:00,28.91,46649,35700
2013-05-19 08:00:00,31.13,48693,37500
2013-05-19 09:00:00,31.91,49705,40100
2013-05-19 10:00:00,39.93,50426,42500
2013-05-19 11:00:00,42.43,50622,44100
2013-05-19 12:00:00,41,50557,46000
2013-05-19 13:00:00,8.58,49828,48000
2013-05-19 14:00:00,8.28,47819,43100
2013-05-19 15:00:00,7.5,47130,41000
2013-05-19 16:00:00,8.98,47325,38900
2013-05-19 17:00:00,43,47561,38100
2013-05-19 18:00:00,47.43,50861,38900
2013-05-19 19:00:00,50,53069,42400
2013-05-19 20:00:00,52.44,53508,44200
2013-05-19 21:00:00,59.93,54165,43800
2013-05-19 22:00:00,68.76,57028,45200
2013-05-19 23:00:00,55.01,56071,49100
2013-05-20 00:00:00,63.03,53997,48000
2013-05-20 01:00:00,51.57,51922,42800
2013-05-20 02:00:00,38.57,50346,42200
2013-05-20 03:00:00,30.79,47415,39200
2013-05-20 04:00:00,30.29,46960,37100
2013-05-20 05:00:00,30.54,46869,36500
2013-05-20 06:00:00,30.54,47264,36900
2013-05-20 07:00:00,30.54,49751,38100
2013-05-20 08:00:00,29.99,51812,40100
2013-05-20 09:00:00,42.44,54168,43200
2013-05-20 10:00:00,52.44,56987,46300
2013-05-20 11:00:00,69.93,58196,46900
2013-05-20 12:00:00,73.94,59198,47800
2013-05-20 13:00:00,52.43,57083,49900
2013-05-20 14:00:00,46.12,55063,45600
2013-05-20 15:00:00,44.94,54485,43300
2013-05-20 16:00:00,45,53564,41600
2013-05-20 17:00:00,56.01,54073,40100
2013-05-20 18:00:00,70,56067,40800
2013-05-20 19:00:00,60.74,57695,44000
2013-05-20 20:00:00,59.94,58922,46000
2013-05-20 21:00:00,59.59,58953,44700
2013-05-20 22:00:00,66.99,58981,46600
2013-05-20 23:00:00,52.43,59884,50300
2013-05-21 00:00:00,52,56808,48600
2013-05-21 01:00:00,48.18,54761,43800
2013-05-21 02:00:00,45.36,53981,43500
2013-05-21 03:00:00,43,52787,40800
2013-05-21 04:00:00,44.14,52497,38700
2013-05-21 05:00:00,46.37,53558,39700
2013-05-21 06:00:00,45.79,56821,42900
2013-05-21 07:00:00,59.82,60777,48800
2013-05-21 08:00:00,62.14,62341,53600
2013-05-21 09:00:00,62.5,64517,56200
2013-05-21 10:00:00,73.39,64768,57300
2013-05-21 11:00:00,74.94,65393,57500
2013-05-21 12:00:00,71.24,64643,58600
2013-05-21 13:00:00,65.75,64497,59100
2013-05-21 14:00:00,58,63511,56500
2013-05-21 15:00:00,64.94,63455,55000
2013-05-21 16:00:00,66.38,62430,53100
2013-05-21 17:00:00,72.83,61808,51100
2013-05-21 18:00:00,55,61761,51500
2013-05-21 19:00:00,53.22,63039,53400
2013-05-21 20:00:00,55.34,62810,52300
2013-05-21 21:00:00,58.48,61415,49900
2013-05-21 22:00:00,61.08,61924,50500
2013-05-21 23:00:00,54.94,62323,54100
2013-05-22 00:00:00,31.76,58352,52400
2013-05-22 01:00:00,29.09,56770,48000
2013-05-22 02:00:00,24.78,55643,47300
2013-05-22 03:00:00,24.34,53816,44000
2013-05-22 04:00:00,20.26,53090,42300
2013-05-22 05:00:00,29.96,54279,42700
2013-05-22 06:00:00,40.14,56381,45200
2013-05-22 07:00:00,49.94,59596,50300
2013-05-22 08:00:00,57,61435,54500
2013-05-22 09:00:00,68.82,62883,56800
2013-05-22 10:00:00,67.78,63590,57900
2013-05-22 11:00:00,66.66,64057,58300
2013-05-22 12:00:00,59.94,63447,59200
2013-05-22 13:00:00,57.46,62808,59800
2013-05-22 14:00:00,61.33,62960,57000
2013-05-22 15:00:00,55.72,61864,55300
2013-05-22 16:00:00,56.31,60847,53400
2013-05-22 17:00:00,64.94,59364,51400
2013-05-22 18:00:00,60.12,59640,50800
2013-05-22 19:00:00,57.32,60836,52700
2013-05-22 20:00:00,62.05,59476,51600
2013-05-22 21:00:00,64.57,58795,49500
2013-05-22 22:00:00,70.7,59459,50400
2013-05-22 23:00:00,57,60528,54200
2013-05-23 00:00:00,56.83,57523,52300
2013-05-23 01:00:00,49.95,54531,47500
2013-05-23 02:00:00,44.73,54477,47200
2013-05-23 03:00:00,42.17,53136,43900
2013-05-23 04:00:00,41.03,52618,42000
2013-05-23 05:00:00,39.17,54136,42500
2013-05-23 06:00:00,44.81,57836,45600
2013-05-23 07:00:00,58.59,61179,51500
2013-05-23 08:00:00,62.21,63889,56400
2013-05-23 09:00:00,68.09,65749,58200
2013-05-23 10:00:00,70,67127,59300
2013-05-23 11:00:00,73,67846,59400
2013-05-23 12:00:00,76,67669,60400
2013-05-23 13:00:00,65,67618,61000
2013-05-23 14:00:00,63.08,67087,58700
2013-05-23 15:00:00,62.11,65752,57100
2013-05-23 16:00:00,60.93,64706,55400
2013-05-23 17:00:00,71.03,64095,53500
2013-05-23 18:00:00,64.35,63968,53500
2013-05-23 19:00:00,67.35,64845,55800
2013-05-23 20:00:00,60.4,64042,54700
2013-05-23 21:00:00,54.96,62300,52100
2013-05-23 22:00:00,55,62650,53200
2013-05-23 23:00:00,57.4,63327,56800
2013-05-24 00:00:00,54.43,59844,54700
2013-05-24 01:00:00,50,57732,49900
2013-05-24 02:00:00,49.94,57454,49700
2013-05-24 03:00:00,47.12,56000,46700
2013-05-24 04:00:00,47.44,56398,44800
2013-05-24 05:00:00,49.47,57332,45700
2013-05-24 06:00:00,51.64,60354,48800
2013-05-24 07:00:00,59.54,62978,54700
2013-05-24 08:00:00,65.69,65268,59900
2013-05-24 09:00:00,70,66700,62100
2013-05-24 10:00:00,67.81,66940,62900
2013-05-24 11:00:00,69.29,67261,62700
2013-05-24 12:00:00,71.25,67240,63300
2013-05-24 13:00:00,69.13,67815,63900
2013-05-24 14:00:00,65.77,67185,60900
2013-05-24 15:00:00,58.63,66220,58800
2013-05-24 16:00:00,56.21,65053,56700
2013-05-24 17:00:00,61.43,64869,55000
2013-05-24 18:00:00,57,64970,55600
2013-05-24 19:00:00,52.44,65519,57600
2013-05-24 20:00:00,52.44,65118,56000
2013-05-24 21:00:00,61.37,62903,53500
2013-05-24 22:00:00,74.62,63014,54800
2013-05-24 23:00:00,65,62701,58400
2013-05-25 00:00:00,60,58623,55400
2013-05-25 01:00:00,50,55593,50400
2013-05-25 02:00:00,47.43,55072,49800
2013-05-25 03:00:00,50,53423,46600
2013-05-25 04:00:00,51.72,52276,44300
2013-05-25 05:00:00,49.53,52124,43900
2013-05-25 06:00:00,48.6,52740,44600
2013-05-25 07:00:00,43.33,53837,46100
2013-05-25 08:00:00,50.9,56162,49500
2013-05-25 09:00:00,56.61,58118,52700
2013-05-25 10:00:00,71.23,59110,54300
2013-05-25 11:00:00,75.75,58898,54100
2013-05-25 12:00:00,57,58888,55400
2013-05-25 13:00:00,50,58409,56600
2013-05-25 14:00:00,45,56014,52700
2013-05-25 15:00:00,44.96,54410,50500
2013-05-25 16:00:00,44.96,53749,48300
2013-05-25 17:00:00,49.94,53379,46400
2013-05-25 18:00:00,50.89,53792,47000
2013-05-25 19:00:00,50,54731,49300
2013-05-25 20:00:00,52.44,54744,49400
2013-05-25 21:00:00,52.15,54126,47900
2013-05-25 22:00:00,55,55431,49500
2013-05-25 23:00:00,50.9,56636,54000
2013-05-26 00:00:00,52.32,56322,53500
2013-05-26 01:00:00,44.99,52879,48900
2013-05-26 02:00:00,19.73,51870,48400
2013-05-26 03:00:00,51.06,49522,45100
2013-05-26 04:00:00,47.65,48988,42800
2013-05-26 05:00:00,43.68,48067,42000
2013-05-26 06:00:00,38.58,47153,41800
2013-05-26 07:00:00,26.03,48002,42600
2013-05-26 08:00:00,39.93,50117,44500
2013-05-26 09:00:00,45,52939,47000
2013-05-26 10:00:00,51.06,54030,48300
2013-05-26 11:00:00,55,55744,48500
2013-05-26 12:00:00,54.6,58121,49600
2013-05-26 13:00:00,50,56280,51100
2013-05-26 14:00:00,44.94,53487,46000
2013-05-26 15:00:00,40,50393,43400
2013-05-26 16:00:00,40,49540,41400
