Date, Prices, Generation forecast, System load forecast
2013-01-29 12:00:00,56.355,85122,76500
2013-01-29 13:00:00,54.125,83772,76400
2013-01-29 14:00:00,53.892,82746,73500
2013-01-29 15:00:00,47.69,81078,71000
2013-01-29 16:00:00,45.631,80490,69400
2013-01-29 17:00:00,50.868,80685,70400
2013-01-29 18:00:00,64.169,84951,74300
2013-01-29 19:00:00,59.94,85182,78000
2013-01-29 20:00:00,47.341,81884,74500
2013-01-29 21:00:00,40.082,77559,69800
2013-01-29 22:00:00,42.479,77007,66000
2013-01-29 23:00:00,40.83,77967,69700
2013-01-30 00:00:00,32.763,73969,66500
2013-01-30 01:00:00,29.504,70922,61900
2013-01-30 02:00:00,21.922,69767,62200
2013-01-30 03:00:00,14.988,66263,58600
2013-01-30 04:00:00,11.367,65587,56500
2013-01-30 05:00:00,17.144,68452,56900
2013-01-30 06:00:00,33.66,72636,60600
2013-01-30 07:00:00,45.913,79668,67900
2013-01-30 08:00:00,49.686,82076,72000
2013-01-30 09:00:00,50.42,82545,73000
2013-01-30 10:00:00,49.177,82482,72600
2013-01-30 11:00:00,49.364,83032,72000
2013-01-30 12:00:00,47.61,82947,72500
2013-01-30 13:00:00,45.355,81669,72300
2013-01-30 14:00:00,42.051,80003,69700
2013-01-30 15:00:00,38.541,77736,67300
2013-01-30 16:00:00,37.896,77149,65700
2013-01-30 17:00:00,42.232,77917,66500
2013-01-30 18:00:00,65.6,82311,70700
2013-01-30 19:00:00,59.48,84379,75400
2013-01-30 20:00:00,46.788,80365,71700
2013-01-30 21:00:00,38.537,75806,67300
2013-01-30 22:00:00,42.182,74908,64000
2013-01-30 23:00:00,42.284,75994,67700
2013-01-31 00:00:00,39.474,72039,65800
2013-01-31 01:00:00,37.198,70570,61600
2013-01-31 02:00:00,32.5,69321,62300
2013-01-31 03:00:00,21.239,67376,58900
2013-01-31 04:00:00,16.818,66768,56800
2013-01-31 05:00:00,30.174,68698,57500
2013-01-31 06:00:00,39.676,73451,61300
2013-01-31 07:00:00,52.952,80245,69100
2013-01-31 08:00:00,53.633,82238,73800
2013-01-31 09:00:00,53.345,82739,73600
2013-01-31 10:00:00,52.831,82547,73200
2013-01-31 11:00:00,51.982,83061,72500
2013-01-31 12:00:00,49.059,82412,73200
2013-01-31 13:00:00,45.175,81549,72900
2013-01-31 14:00:00,41.652,79842,70200
2013-01-31 15:00:00,38.726,77976,67900
2013-01-31 16:00:00,39.313,77453,67000
2013-01-31 17:00:00,43.534,78226,67600
2013-01-31 18:00:00,59.96,82875,72300
2013-01-31 19:00:00,57.035,83440,77200
2013-01-31 20:00:00,48.495,79664,73100
2013-01-31 21:00:00,40.067,76515,68300
2013-01-31 22:00:00,43.55,75406,64400
2013-01-31 23:00:00,44.157,76405,67700
2013-02-01 00:00:00,41.476,73163,65700
2013-02-01 01:00:00,38.691,70446,61100
2013-02-01 02:00:00,31.89,69998,61400
2013-02-01 03:00:00,24.497,67560,58200
2013-02-01 04:00:00,19.92,66180,55900
2013-02-01 05:00:00,29.025,67739,56400
2013-02-01 06:00:00,39.209,72024,60100
2013-02-01 07:00:00,56.7,79181,67700
2013-02-01 08:00:00,55.696,79936,72400
2013-02-01 09:00:00,57.471,80140,72200
2013-02-01 10:00:00,54.789,79861,71900
2013-02-01 11:00:00,53.388,79674,71700
2013-02-01 12:00:00,54.279,79873,72500
2013-02-01 13:00:00,44.99,78539,72600
2013-02-01 14:00:00,43.913,77581,69600
2013-02-01 15:00:00,43.249,76660,66900
2013-02-01 16:00:00,41.265,75707,65400
2013-02-01 17:00:00,49.96,77323,66100
2013-02-01 18:00:00,59.828,80945,70500
2013-02-01 19:00:00,56.848,81331,74700
2013-02-01 20:00:00,49.964,77221,70900
2013-02-01 21:00:00,39.423,73257,66400
2013-02-01 22:00:00,43.017,72412,63300
2013-02-01 23:00:00,42.597,72899,67000
2013-02-02 00:00:00,37.024,69001,64600
2013-02-02 01:00:00,35.834,66951,59400
2013-02-02 02:00:00,32.287,66382,59600
2013-02-02 03:00:00,21.565,64380,56000
2013-02-02 04:00:00,17.916,63612,53500
2013-02-02 05:00:00,17.122,63729,52700
2013-02-02 06:00:00,27.206,66074,54300
2013-02-02 07:00:00,30.464,67031,57100
2013-02-02 08:00:00,36.599,68505,59700
2013-02-02 09:00:00,38.798,70748,62400
2013-02-02 10:00:00,40.323,72892,64800
2013-02-02 11:00:00,40.529,73646,65600
2013-02-02 12:00:00,38.772,73752,67600
2013-02-02 13:00:00,36.716,72833,69200
2013-02-02 14:00:00,33.001,69948,64900
2013-02-02 15:00:00,32.014,69103,62500
2013-02-02 16:00:00,32.866,69290,61100
2013-02-02 17:00:00,40.21,71004,61600
2013-02-02 18:00:00,47.487,74391,67100
2013-02-02 19:00:00,46.56,75644,71600
2013-02-02 20:00:00,38.817,72936,69300
2013-02-02 21:00:00,35.363,70079,65900
2013-02-02 22:00:00,41.18,70715,63400
2013-02-02 23:00:00,42.674,72647,68000
2013-02-03 00:00:00,37.501,69530,67900
2013-02-03 01:00:00,36.46,67109,62700
2013-02-03 02:00:00,32.944,66055,63000
2013-02-03 03:00:00,26.383,64156,59800
2013-02-03 04:00:00,23.253,62833,57000
2013-02-03 05:00:00,24.991,62030,55900
2013-02-03 06:00:00,20.384,62078,57000
2013-02-03 07:00:00,30.083,64365,57900
2013-02-03 08:00:00,34.654,65226,58800
2013-02-03 09:00:00,36.189,67759,60600
2013-02-03 10:00:00,37.495,70394,63200
2013-02-03 11:00:00,40.946,72405,64800
2013-02-03 12:00:00,44.443,73696,66500
2013-02-03 13:00:00,40.125,72302,68300
2013-02-03 14:00:00,33.991,68941,62800
2013-02-03 15:00:00,28.39,67833,59900
2013-02-03 16:00:00,26.395,68029,58300
2013-02-03 17:00:00,33.044,68966,59300
2013-02-03 18:00:00,43.076,74120,64900
2013-02-03 19:00:00,50.161,77448,70800
2013-02-03 20:00:00,51.612,77280,69900
2013-02-03 21:00:00,42.1,75041,67100
2013-02-03 22:00:00,47.285,74962,63800
2013-02-03 23:00:00,43.729,74990,67600
2013-02-04 00:00:00,48.855,72020,65700
2013-02-04 01:00:00,40.845,69791,61500
2013-02-04 02:00:00,36.485,68735,62200
2013-02-04 03:00:00,27.088,67231,59300
2013-02-04 04:00:00,28.393,66838,57100
2013-02-04 05:00:00,34.2,67496,57900
2013-02-04 06:00:00,48.694,72567,62100
2013-02-04 07:00:00,65.785,77922,70000
2013-02-04 08:00:00,69.198,80046,74500
2013-02-04 09:00:00,66.43,80866,74100
2013-02-04 10:00:00,61.601,81068,73800
2013-02-04 11:00:00,60.967,81561,73300
2013-02-04 12:00:00,58.801,81282,73600
2013-02-04 13:00:00,57.198,81033,73900
2013-02-04 14:00:00,55.8,79844,71400
2013-02-04 15:00:00,49.94,78126,69400
2013-02-04 16:00:00,49.93,77215,67700
2013-02-04 17:00:00,51.28,77608,67700
2013-02-04 18:00:00,73.882,80470,71600
2013-02-04 19:00:00,72.869,82792,76800
2013-02-04 20:00:00,53.933,80137,73800
2013-02-04 21:00:00,49.02,77300,69000
2013-02-04 22:00:00,50.874,75015,64800
2013-02-04 23:00:00,49.51,75043,68100
2013-02-05 00:00:00,42.44,72126,67200
2013-02-05 01:00:00,40.35,69952,62400
2013-02-05 02:00:00,36.411,69432,63100
2013-02-05 03:00:00,27.874,67624,60300
2013-02-05 04:00:00,20.403,66809,58300
2013-02-05 05:00:00,30.969,67924,59200
2013-02-05 06:00:00,38.96,72649,63400
2013-02-05 07:00:00,58.15,78736,71000
2013-02-05 08:00:00,57.812,81002,75900
2013-02-05 09:00:00,58.26,81395,75900
2013-02-05 10:00:00,61.63,82002,76000
2013-02-05 11:00:00,62.817,82082,76000
2013-02-05 12:00:00,59.37,81895,76500
2013-02-05 13:00:00,59.327,81534,76100
2013-02-05 14:00:00,56.574,80500,73900
2013-02-05 15:00:00,47.44,78802,71900
2013-02-05 16:00:00,45.433,77620,70700
2013-02-05 17:00:00,52.938,78288,71200
2013-02-05 18:00:00,65.923,81774,74500
2013-02-05 19:00:00,59.251,83134,79800
2013-02-05 20:00:00,53.124,80472,76700
2013-02-05 21:00:00,46.004,77604,72000
2013-02-05 22:00:00,44.836,74774,67800
2013-02-05 23:00:00,42.378,74771,71300
2013-02-06 00:00:00,36.255,73316,67900
2013-02-06 01:00:00,34.63,71137,63700
2013-02-06 02:00:00,31.264,70714,63900
2013-02-06 03:00:00,30.039,70423,60700
2013-02-06 04:00:00,30.275,69021,58900
2013-02-06 05:00:00,31.895,70249,59400
2013-02-06 06:00:00,41.673,73010,63600
2013-02-06 07:00:00,59.888,79011,70700
2013-02-06 08:00:00,59.889,79904,75100
2013-02-06 09:00:00,59.333,80634,76500
2013-02-06 10:00:00,58.41,81428,77200
2013-02-06 11:00:00,59.094,82044,77200
2013-02-06 12:00:00,55.968,81475,77900
2013-02-06 13:00:00,53.52,81701,77500
2013-02-06 14:00:00,49.94,81028,75200
2013-02-06 15:00:00,47.289,79624,73000
2013-02-06 16:00:00,47.57,78966,71800
2013-02-06 17:00:00,55.904,80059,72200
2013-02-06 18:00:00,59.945,82716,75500
2013-02-06 19:00:00,59.238,84083,81200
2013-02-06 20:00:00,52.936,80688,77900
2013-02-06 21:00:00,42.958,77612,73200
2013-02-06 22:00:00,53.184,76043,69500
2013-02-06 23:00:00,48.73,76145,72800
2013-02-07 00:00:00,52.67,73348,71100
2013-02-07 01:00:00,46.09,71454,67100
2013-02-07 02:00:00,39.794,71152,67800
2013-02-07 03:00:00,32.592,69736,64700
2013-02-07 04:00:00,33.259,69324,62800
2013-02-07 05:00:00,35.873,69276,63000
2013-02-07 06:00:00,45.108,73425,67400
2013-02-07 07:00:00,59.43,80122,75600
2013-02-07 08:00:00,58.27,82086,80100
2013-02-07 09:00:00,58.27,82841,79800
2013-02-07 10:00:00,61.192,82953,79600
2013-02-07 11:00:00,61.194,83046,79700
2013-02-07 12:00:00,61.195,82207,80400
2013-02-07 13:00:00,56.456,81500,80000
2013-02-07 14:00:00,53.949,80176,77600
2013-02-07 15:00:00,53.442,79112,75500
2013-02-07 16:00:00,51.965,79165,74700
2013-02-07 17:00:00,58.88,80229,75100
2013-02-07 18:00:00,82.296,82939,78500
2013-02-07 19:00:00,82.771,84776,84800
2013-02-07 20:00:00,72.08,82162,81100
2013-02-07 21:00:00,61.114,79278,76200
2013-02-07 22:00:00,63.913,77165,72600
2013-02-07 23:00:00,57.995,77766,75800
2013-02-08 00:00:00,54.072,73440,74200
2013-02-08 01:00:00,51.338,71331,69600
2013-02-08 02:00:00,44.212,71300,70200
2013-02-08 03:00:00,41.111,69503,67200
2013-02-08 04:00:00,39.337,69206,65200
2013-02-08 05:00:00,44.956,70288,65600
2013-02-08 06:00:00,46.067,74691,69500
2013-02-08 07:00:00,58.817,81762,77200
2013-02-08 08:00:00,66.894,82385,81900
2013-02-08 09:00:00,74.095,83156,82000
2013-02-08 10:00:00,70.228,83216,82100
2013-02-08 11:00:00,64.92,83105,82400
2013-02-08 12:00:00,61.269,82838,82800
2013-02-08 13:00:00,54.356,81881,82600
2013-02-08 14:00:00,51.97,80001,79600
2013-02-08 15:00:00,46.981,78338,77000
2013-02-08 16:00:00,46.952,77854,75600
2013-02-08 17:00:00,57.146,79751,75500
2013-02-08 18:00:00,69.664,82582,78500
2013-02-08 19:00:00,64.718,84088,83800
2013-02-08 20:00:00,54.361,80995,80800
2013-02-08 21:00:00,49.33,78013,76400
2013-02-08 22:00:00,57.084,76413,73700
2013-02-08 23:00:00,59.46,76839,77500
2013-02-09 00:00:00,51.46,75085,74300
2013-02-09 01:00:00,50,72682,69500
2013-02-09 02:00:00,50.543,71530,71200
2013-02-09 03:00:00,47.743,69496,67800
2013-02-09 04:00:00,41.099,67603,65500
2013-02-09 05:00:00,41.02,67789,64700
2013-02-09 06:00:00,44.754,69948,66300
2013-02-09 07:00:00,50.537,71819,69500
2013-02-09 08:00:00,49.276,73173,72000
2013-02-09 09:00:00,53.88,75687,74400
2013-02-09 10:00:00,57.136,77880,76800
2013-02-09 11:00:00,57.67,77950,76800
2013-02-09 12:00:00,56.821,78068,77400
2013-02-09 13:00:00,53.559,77578,78000
2013-02-09 14:00:00,50,75546,73300
2013-02-09 15:00:00,45.88,73693,70800
2013-02-09 16:00:00,44.26,72929,69500
2013-02-09 17:00:00,50.755,74166,69200
2013-02-09 18:00:00,74.5,78217,72800
2013-02-09 19:00:00,78.1,80526,78700
2013-02-09 20:00:00,63.192,78700,76800
2013-02-09 21:00:00,53.186,76282,73200
2013-02-09 22:00:00,56.507,75475,71000
2013-02-09 23:00:00,54.94,76502,75600
2013-02-10 00:00:00,60.572,76188,75200
2013-02-10 01:00:00,54.37,74969,70200
2013-02-10 02:00:00,47.3,72787,70300
2013-02-10 03:00:00,45.057,70142,66800
2013-02-10 04:00:00,37.21,68237,63900
2013-02-10 05:00:00,36.738,68364,62700
2013-02-10 06:00:00,37.597,69240,63400
2013-02-10 07:00:00,37.298,70209,64800
2013-02-10 08:00:00,42.34,71206,65500
2013-02-10 09:00:00,48.17,74146,67500
2013-02-10 10:00:00,49.32,76977,70600
2013-02-10 11:00:00,49.93,78161,72300
2013-02-10 12:00:00,50.62,78996,73500
2013-02-10 13:00:00,44.872,78205,74400
2013-02-10 14:00:00,39.023,73869,68900
2013-02-10 15:00:00,37.45,72637,66100
2013-02-10 16:00:00,37.968,72291,64400
2013-02-10 17:00:00,41,73729,64500
2013-02-10 18:00:00,57.092,78619,68100
2013-02-10 19:00:00,58.239,81336,74700
2013-02-10 20:00:00,55,79471,74400
2013-02-10 21:00:00,49.007,78029,71500
2013-02-10 22:00:00,50.168,76712,68800
2013-02-10 23:00:00,46.814,77470,72600
2013-02-11 00:00:00,37.628,72485,72100
2013-02-11 01:00:00,36.7,70491,68100
2013-02-11 02:00:00,37.908,69976,68600
2013-02-11 03:00:00,32.65,68505,65600
2013-02-11 04:00:00,29.744,67862,63400
2013-02-11 05:00:00,36.265,68694,64300
2013-02-11 06:00:00,46.135,72953,68600
2013-02-11 07:00:00,47.44,77604,74800
2013-02-11 08:00:00,52.542,79912,78800
2013-02-11 09:00:00,55.589,81420,79100
2013-02-11 10:00:00,59.05,81921,80100
2013-02-11 11:00:00,59.05,83024,80500
2013-02-11 12:00:00,55.35,82756,80800
2013-02-11 13:00:00,55.348,82187,81100
2013-02-11 14:00:00,53.469,80979,78500
2013-02-11 15:00:00,50.91,79353,76600
2013-02-11 16:00:00,50,78805,75000
2013-02-11 17:00:00,51.142,78818,74400
2013-02-11 18:00:00,92.61,80705,77500
2013-02-11 19:00:00,80.883,83372,84500
2013-02-11 20:00:00,59.603,80546,80800
2013-02-11 21:00:00,57.93,77751,75900
2013-02-11 22:00:00,55.499,76488,72000
2013-02-11 23:00:00,56.284,75978,75400
2013-02-12 00:00:00,54.107,73827,73300
2013-02-12 01:00:00,57.512,71968,68900
2013-02-12 02:00:00,57.065,70541,71500
2013-02-12 03:00:00,44.009,69471,68500
2013-02-12 04:00:00,41.455,68722,66400
2013-02-12 05:00:00,53.346,69409,67100
2013-02-12 06:00:00,61.011,72411,71200
2013-02-12 07:00:00,67.047,78339,77600
2013-02-12 08:00:00,76.323,80610,81300
2013-02-12 09:00:00,63.532,82141,81500
2013-02-12 10:00:00,64.328,83417,82000
2013-02-12 11:00:00,63,84032,82100
2013-02-12 12:00:00,59.947,83612,82600
2013-02-12 13:00:00,60,82948,82300
2013-02-12 14:00:00,58.95,81706,79900
2013-02-12 15:00:00,53.346,80084,77900
2013-02-12 16:00:00,51.834,79158,76700
2013-02-12 17:00:00,56.08,80147,76700
2013-02-12 18:00:00,79.078,82948,79300
2013-02-12 19:00:00,71.918,85265,86100
2013-02-12 20:00:00,64.343,82611,82800
2013-02-12 21:00:00,54.511,79296,78300
2013-02-12 22:00:00,59.009,77626,74600
2013-02-12 23:00:00,53.601,77420,78200
2013-02-13 00:00:00,48.405,75533,74700
2013-02-13 01:00:00,50,73206,70700
2013-02-13 02:00:00,45.04,72456,72600
2013-02-13 03:00:00,43.805,71259,69500
2013-02-13 04:00:00,40.778,70319,67700
2013-02-13 05:00:00,41.837,71149,68200
2013-02-13 06:00:00,46.569,74907,72500
2013-02-13 07:00:00,63.073,80572,78600
2013-02-13 08:00:00,64.353,81998,81600
2013-02-13 09:00:00,63.63,83308,83400
2013-02-13 10:00:00,69,84024,84000
2013-02-13 11:00:00,69.27,84156,84100
2013-02-13 12:00:00,60.698,83144,84500
2013-02-13 13:00:00,58.431,82393,83800
2013-02-13 14:00:00,56.74,80672,80700
2013-02-13 15:00:00,56.44,78987,77900
2013-02-13 16:00:00,51.558,78100,76000
2013-02-13 17:00:00,63.196,79484,75800
2013-02-13 18:00:00,97.999,82089,79200
2013-02-13 19:00:00,88.003,84533,86700
2013-02-13 20:00:00,61.2,82267,83000
2013-02-13 21:00:00,53.544,79968,78700
2013-02-13 22:00:00,55.13,79003,75100
2013-02-13 23:00:00,53.476,78543,78700
2013-02-14 00:00:00,50.123,76659,76600
2013-02-14 01:00:00,51.859,74831,73000
2013-02-14 02:00:00,42.147,74619,75300
2013-02-14 03:00:00,37.107,72327,72000
2013-02-14 04:00:00,36.217,71429,70100
2013-02-14 05:00:00,38.901,72788,69900
2013-02-14 06:00:00,46.758,76244,74000
2013-02-14 07:00:00,54.68,82157,80300
2013-02-14 08:00:00,57.351,82836,83000
2013-02-14 09:00:00,65.239,84025,82900
2013-02-14 10:00:00,60.399,84163,82700
2013-02-14 11:00:00,58.006,84187,82000
2013-02-14 12:00:00,58.293,84371,82300
2013-02-14 13:00:00,55.997,83811,81600
2013-02-14 14:00:00,57.11,82534,78600
2013-02-14 15:00:00,52.539,80625,75700
2013-02-14 16:00:00,50.991,79987,74500
2013-02-14 17:00:00,56.055,80508,74500
2013-02-14 18:00:00,65.376,82104,76900
2013-02-14 19:00:00,69.001,84538,83900
2013-02-14 20:00:00,61.942,82608,80200
2013-02-14 21:00:00,51.357,79385,75700
2013-02-14 22:00:00,56.432,78236,72100
2013-02-14 23:00:00,52.373,77773,75500
2013-02-15 00:00:00,46.129,74265,72300
2013-02-15 01:00:00,50.403,72966,67900
2013-02-15 02:00:00,46.963,72690,69900
2013-02-15 03:00:00,43.611,70451,66500
2013-02-15 04:00:00,39.308,69508,64400
2013-02-15 05:00:00,45.163,70935,64600
2013-02-15 06:00:00,53.694,73508,68200
2013-02-15 07:00:00,60.48,79856,75600
2013-02-15 08:00:00,62.558,80767,78600
2013-02-15 09:00:00,64.978,81625,78700
2013-02-15 10:00:00,64.008,82525,78800
2013-02-15 11:00:00,61.64,82716,78600
2013-02-15 12:00:00,62.614,82397,79200
2013-02-15 13:00:00,59.24,82075,79300
2013-02-15 14:00:00,56.05,80029,75900
2013-02-15 15:00:00,53.089,78278,73000
2013-02-15 16:00:00,50.908,77153,71000
2013-02-15 17:00:00,55.085,78152,70500
2013-02-15 18:00:00,64.934,79984,72500
2013-02-15 19:00:00,67.698,81904,78900
2013-02-15 20:00:00,59.175,79555,76100
2013-02-15 21:00:00,51.309,76634,72300
2013-02-15 22:00:00,54.28,75365,69700
2013-02-15 23:00:00,53.098,75735,74000
2013-02-16 00:00:00,55.999,73754,71900
2013-02-16 01:00:00,54.989,72168,67100
2013-02-16 02:00:00,52.53,70733,68100
2013-02-16 03:00:00,47.796,68118,64200
2013-02-16 04:00:00,47.642,66924,62000
2013-02-16 05:00:00,49.129,68043,61100
2013-02-16 06:00:00,43.646,68613,62600
2013-02-16 07:00:00,49.584,71174,65300
2013-02-16 08:00:00,49.873,72644,66700
2013-02-16 09:00:00,57.009,75922,69100
2013-02-16 10:00:00,62.29,77414,71400
2013-02-16 11:00:00,61.821,77263,70900
2013-02-16 12:00:00,60.12,77383,71900
2013-02-16 13:00:00,53.869,76706,72900
2013-02-16 14:00:00,50.051,73950,68000
2013-02-16 15:00:00,43.053,71966,64700
2013-02-16 16:00:00,43.003,70414,62800
2013-02-16 17:00:00,46.745,71881,62500
2013-02-16 18:00:00,64.387,75109,65700
2013-02-16 19:00:00,79.93,77403,73000
2013-02-16 20:00:00,58.919,76159,71500
2013-02-16 21:00:00,49.7,74192,68600
2013-02-16 22:00:00,55.42,73644,66800
2013-02-16 23:00:00,54.198,74329,71800
2013-02-17 00:00:00,55.115,72598,71200
2013-02-17 01:00:00,51.437,70449,66400
2013-02-17 02:00:00,48.274,68785,66900
2013-02-17 03:00:00,45.933,67236,63100
2013-02-17 04:00:00,44.29,65806,60500
2013-02-17 05:00:00,41.46,65468,59400
2013-02-17 06:00:00,39.886,66018,60300
2013-02-17 07:00:00,42.57,66913,61300
2013-02-17 08:00:00,42.317,67256,61200
2013-02-17 09:00:00,47.89,69597,63500
2013-02-17 10:00:00,54.613,72114,66100
2013-02-17 11:00:00,54.565,73390,67100
2013-02-17 12:00:00,51.813,74431,68500
2013-02-17 13:00:00,45.847,73090,69800
2013-02-17 14:00:00,40.323,69532,63700
2013-02-17 15:00:00,38.211,67595,60300
2013-02-17 16:00:00,36.073,67379,58400
2013-02-17 17:00:00,42.013,67393,58600
2013-02-17 18:00:00,59.068,71055,62600
2013-02-17 19:00:00,59.235,75572,70700
2013-02-17 20:00:00,57.43,75551,71100
2013-02-17 21:00:00,50.9,73889,68700
2013-02-17 22:00:00,54.94,73479,66200
2013-02-17 23:00:00,50.878,74052,70600
2013-02-18 00:00:00,46.32,70928,68600
2013-02-18 01:00:00,40.841,69373,65400
2013-02-18 02:00:00,37.018,68481,65700
2013-02-18 03:00:00,35.947,67663,63100
2013-02-18 04:00:00,37.444,66725,61200
2013-02-18 05:00:00,42.846,68993,62500
2013-02-18 06:00:00,57.611,72562,67200
2013-02-18 07:00:00,84.36,77354,75200
2013-02-18 08:00:00,67.8,80355,78900
2013-02-18 09:00:00,63.192,80832,79000
2013-02-18 10:00:00,61.992,80877,79000
2013-02-18 11:00:00,57.978,80711,78100
2013-02-18 12:00:00,55.919,80445,77800
2013-02-18 13:00:00,55.29,79762,77200
2013-02-18 14:00:00,53.183,78244,74000
2013-02-18 15:00:00,53.6,77104,71200
2013-02-18 16:00:00,51.185,76279,69500
2013-02-18 17:00:00,57.667,76755,69400
2013-02-18 18:00:00,76.134,79386,73400
2013-02-18 19:00:00,74.208,82850,81700
2013-02-18 20:00:00,56.685,80716,79000
2013-02-18 21:00:00,52.43,77216,74200
2013-02-18 22:00:00,56.902,74371,70500
2013-02-18 23:00:00,54.798,75552,74600
2013-02-19 00:00:00,52.805,72858,70200
2013-02-19 01:00:00,63.02,71474,66400
2013-02-19 02:00:00,55.991,70678,68700
2013-02-19 03:00:00,47.961,69686,65900
2013-02-19 04:00:00,44.716,68882,64400
2013-02-19 05:00:00,43.568,70143,65400
2013-02-19 06:00:00,48.956,74235,69600
2013-02-19 07:00:00,62.257,79361,77900
2013-02-19 08:00:00,69.725,80278,81300
2013-02-19 09:00:00,76.711,81181,81100
2013-02-19 10:00:00,67.478,80915,80000
2013-02-19 11:00:00,65.272,81143,78400
2013-02-19 12:00:00,62.428,80255,77800
2013-02-19 13:00:00,60.162,79911,76800
2013-02-19 14:00:00,57.509,78291,73600
2013-02-19 15:00:00,55.27,75982,70900
2013-02-19 16:00:00,52.49,75453,69200
2013-02-19 17:00:00,57.026,75953,69400
2013-02-19 18:00:00,68.239,78022,72900
2013-02-19 19:00:00,75.463,82709,80800
2013-02-19 20:00:00,65.363,80788,78300
2013-02-19 21:00:00,61.862,76070,73900
2013-02-19 22:00:00,62.506,74158,70300
2013-02-19 23:00:00,62.019,74603,74500
2013-02-20 00:00:00,50.296,72727,71600
2013-02-20 01:00:00,46.169,70420,67600
2013-02-20 02:00:00,43.683,69619,68300
2013-02-20 03:00:00,40.413,67590,65300
2013-02-20 04:00:00,40.919,67094,63900
2013-02-20 05:00:00,42.355,69482,64900
2013-02-20 06:00:00,51.054,73882,69000
2013-02-20 07:00:00,57.406,79630,77500
2013-02-20 08:00:00,66.991,79899,80300
2013-02-20 09:00:00,72.949,80844,81600
2013-02-20 10:00:00,67.49,81148,81000
2013-02-20 11:00:00,62.305,80771,79800
2013-02-20 12:00:00,56.065,79838,79800
2013-02-20 13:00:00,53.85,79098,79200
2013-02-20 14:00:00,51.839,77943,76000
2013-02-20 15:00:00,48.662,76367,72900
2013-02-20 16:00:00,47.29,76083,70800
2013-02-20 17:00:00,53.38,76844,70700
2013-02-20 18:00:00,67.51,79723,74100
2013-02-20 19:00:00,67.934,83183,82800
2013-02-20 20:00:00,59.158,81113,80000
2013-02-20 21:00:00,50.911,77500,75500
2013-02-20 22:00:00,50,76346,72300
2013-02-20 23:00:00,50.132,76499,76300
2013-02-21 00:00:00,48.566,73206,73400
2013-02-21 01:00:00,45.758,70894,70200
2013-02-21 02:00:00,43.737,70344,70900
2013-02-21 03:00:00,41.624,67438,68000
2013-02-21 04:00:00,39.6,66910,66300
2013-02-21 05:00:00,47.009,67831,67000
2013-02-21 06:00:00,58.001,71827,71400
2013-02-21 07:00:00,62.688,78004,79500
2013-02-21 08:00:00,67.042,80767,82800
2013-02-21 09:00:00,63.53,82145,83300
2013-02-21 10:00:00,63.298,82597,83100
2013-02-21 11:00:00,61.18,82716,82300
2013-02-21 12:00:00,57.27,81956,82400
2013-02-21 13:00:00,56.902,81368,81700
2013-02-21 14:00:00,53.371,80078,79100
2013-02-21 15:00:00,49.94,78663,76400
2013-02-21 16:00:00,48.441,77786,74800
2013-02-21 17:00:00,56.73,78620,75000
2013-02-21 18:00:00,83.67,80987,78200
2013-02-21 19:00:00,70.43,84409,86900
2013-02-21 20:00:00,59.628,82996,84100
2013-02-21 21:00:00,55.3,79976,79200
2013-02-21 22:00:00,54.991,78714,75500
2013-02-21 23:00:00,53.718,78563,79500
2013-02-22 00:00:00,48.406,75370,76000
2013-02-22 01:00:00,47.374,72600,71800
2013-02-22 02:00:00,45.886,71329,72500
2013-02-22 03:00:00,44.874,69742,69700
2013-02-22 04:00:00,41.01,68697,67700
2013-02-22 05:00:00,40.38,70371,68900
2013-02-22 06:00:00,47.307,75409,73100
2013-02-22 07:00:00,59.396,80159,80800
2013-02-22 08:00:00,59.85,82019,84500
2013-02-22 09:00:00,63.433,83392,85000
2013-02-22 10:00:00,62.527,83923,84800
2013-02-22 11:00:00,59.703,83324,84100
2013-02-22 12:00:00,54.38,82012,83800
2013-02-22 13:00:00,51.689,81445,83600
2013-02-22 14:00:00,54.53,79679,79600
2013-02-22 15:00:00,48.384,77552,76700
2013-02-22 16:00:00,49.48,76560,74600
2013-02-22 17:00:00,56.917,77256,74700
2013-02-22 18:00:00,64.3,80895,77900
2013-02-22 19:00:00,64.917,83884,86000
2013-02-22 20:00:00,61.263,81187,83400
2013-02-22 21:00:00,56.615,78021,78900
2013-02-22 22:00:00,54.782,77095,75900
2013-02-22 23:00:00,57.008,77543,80200
2013-02-23 00:00:00,62.116,73805,75200
2013-02-23 01:00:00,64.93,71213,72000
2013-02-23 02:00:00,61.193,69494,73200
2013-02-23 03:00:00,56.879,68867,70300
2013-02-23 04:00:00,51.334,67732,68000
2013-02-23 05:00:00,45.696,68446,67600
2013-02-23 06:00:00,52.924,70335,69400
2013-02-23 07:00:00,52.565,73280,71600
2013-02-23 08:00:00,61.928,74660,73200
2013-02-23 09:00:00,66.241,76425,76100
2013-02-23 10:00:00,67.588,77519,78100
2013-02-23 11:00:00,65.523,77583,77500
2013-02-23 12:00:00,65.921,77373,78200
2013-02-23 13:00:00,56.967,76839,79300
2013-02-23 14:00:00,50.03,74378,74400
2013-02-23 15:00:00,46.22,73272,71600
2013-02-23 16:00:00,46.639,73215,69600
2013-02-23 17:00:00,55.535,73669,69600
2013-02-23 18:00:00,87.457,77197,72500
2013-02-23 19:00:00,118.532,79497,80700
