Date, Price, Wind power forecast, Ampirion zonal load forecast
2014-05-21 12:00:00,39.73,316.75,26718.75
2014-05-21 13:00:00,37.39,362.5,26630.5
2014-05-21 14:00:00,34.98,398,26179
2014-05-21 15:00:00,33.95,416,25686
2014-05-21 16:00:00,36.02,421.75,25087.75
2014-05-21 17:00:00,38.69,442.75,24794.5
2014-05-21 18:00:00,43.12,495.5,24625.25
2014-05-21 19:00:00,47.27,556.5,24193
2014-05-21 20:00:00,43.46,646.25,23090.25
2014-05-21 21:00:00,37.97,792,22298.25
2014-05-21 22:00:00,34.34,939.5,21214.75
2014-05-21 23:00:00,29.76,1019.25,19602.5
2014-05-22 00:00:00,28.25,1136,16962.75
2014-05-22 01:00:00,24,1102.25,16356.25
2014-05-22 02:00:00,20.41,1039.25,16038
2014-05-22 03:00:00,15.13,962,16089.5
2014-05-22 04:00:00,18.41,899,16454.25
2014-05-22 05:00:00,22.91,845.25,17408.75
2014-05-22 06:00:00,29.25,763,19639
2014-05-22 07:00:00,36.55,668.5,21247.75
2014-05-22 08:00:00,39.66,577.75,22499.5
2014-05-22 09:00:00,38.58,515,23242.25
2014-05-22 10:00:00,35.75,497,23894.25
2014-05-22 11:00:00,34,479.25,24519
2014-05-22 12:00:00,32.08,474.25,24514
2014-05-22 13:00:00,31.15,473.25,24096.75
2014-05-22 14:00:00,31.15,472.25,23471.25
2014-05-22 15:00:00,33.25,460.75,22877.25
2014-05-22 16:00:00,35.98,425.75,22187.25
2014-05-22 17:00:00,40.95,388.75,21618.75
2014-05-22 18:00:00,43.93,382.25,21223.25
2014-05-22 19:00:00,44.7,373.75,20902.25
2014-05-22 20:00:00,43.82,372.5,20566.25
2014-05-22 21:00:00,45.17,441.75,20298.25
2014-05-22 22:00:00,43.84,551.75,19355.25
2014-05-22 23:00:00,33.85,619,17950.25
2014-05-23 00:00:00,30.05,686.5,18038.5
2014-05-23 01:00:00,29.05,661.25,17419.75
2014-05-23 02:00:00,27.13,626.25,17039.75
2014-05-23 03:00:00,25.13,579,17167
2014-05-23 04:00:00,27.16,540.75,17609
2014-05-23 05:00:00,29.01,497,18671
2014-05-23 06:00:00,34.04,460.25,21544.5
2014-05-23 07:00:00,49.95,419.75,23717
2014-05-23 08:00:00,51.06,383.25,24969.75
2014-05-23 09:00:00,52.97,353,25406.25
2014-05-23 10:00:00,52.41,344.5,25850
2014-05-23 11:00:00,57.04,338.75,26229.25
2014-05-23 12:00:00,47.98,333.5,26158.75
2014-05-23 13:00:00,45.23,331.5,25768.5
2014-05-23 14:00:00,40.53,335.25,25168.5
2014-05-23 15:00:00,37.38,350.75,24520.5
2014-05-23 16:00:00,34.09,364.75,23924
2014-05-23 17:00:00,37.54,362.75,23644.25
2014-05-23 18:00:00,42,347.25,23368
2014-05-23 19:00:00,43.98,339.75,22828
2014-05-23 20:00:00,41.92,340.5,21661.25
2014-05-23 21:00:00,40.49,321.5,20930.25
2014-05-23 22:00:00,42.58,319.5,20067.5
2014-05-23 23:00:00,37.7,324.25,18750.5
2014-05-24 00:00:00,32.78,276,17496
2014-05-24 01:00:00,30.02,280,16828.25
2014-05-24 02:00:00,29.11,284,16375.25
2014-05-24 03:00:00,27.83,298,16323
2014-05-24 04:00:00,27.24,299.75,16435.25
2014-05-24 05:00:00,27.47,298,16488.5
2014-05-24 06:00:00,27.98,291.75,16952
2014-05-24 07:00:00,30,295.25,18077.75
2014-05-24 08:00:00,30.1,302.5,19703
2014-05-24 09:00:00,31.74,279,20896.5
2014-05-24 10:00:00,30.33,278.5,21500.75
2014-05-24 11:00:00,29.81,287,21644
2014-05-24 12:00:00,29,283.75,21433.5
2014-05-24 13:00:00,26.64,294.25,20875
2014-05-24 14:00:00,24.43,293.5,20325.5
2014-05-24 15:00:00,24.1,288.75,19891
2014-05-24 16:00:00,25.68,289.75,19645.5
2014-05-24 17:00:00,27.93,275.5,19827.5
2014-05-24 18:00:00,29.96,235,19965.25
2014-05-24 19:00:00,33.41,196,19671.75
2014-05-24 20:00:00,33.65,188,18712.25
2014-05-24 21:00:00,32.15,187.5,18314.25
2014-05-24 22:00:00,32.02,204.25,18007.25
2014-05-24 23:00:00,30.9,227.5,17021
2014-05-25 00:00:00,28,221,15500
2014-05-25 01:00:00,23.45,236.75,14825.25
2014-05-25 02:00:00,20.34,245,14407.25
2014-05-25 03:00:00,16.18,241,14289
2014-05-25 04:00:00,15.45,235,14442.25
2014-05-25 05:00:00,15.79,221.25,14431.75
2014-05-25 06:00:00,15.99,205,14554.75
2014-05-25 07:00:00,16.91,188.25,15179
2014-05-25 08:00:00,19.3,162.5,16618
2014-05-25 09:00:00,21.06,148,17920
2014-05-25 10:00:00,21.96,145.25,18766.25
2014-05-25 11:00:00,22.04,155.75,19531.5
2014-05-25 12:00:00,20.3,160.25,19661.5
2014-05-25 13:00:00,17.1,173.25,19096
2014-05-25 14:00:00,13.43,178.25,18558.5
2014-05-25 15:00:00,13.88,178.75,18190.25
2014-05-25 16:00:00,16.23,183.5,17995.5
2014-05-25 17:00:00,21.76,201,18302.75
2014-05-25 18:00:00,30.01,230.25,18777.5
2014-05-25 19:00:00,35.24,273.25,18878.5
2014-05-25 20:00:00,35.23,321.75,18350.25
2014-05-25 21:00:00,35.92,385.25,18094.75
2014-05-25 22:00:00,33.99,444.25,17949.5
2014-05-25 23:00:00,30.02,508,16799.25
2014-05-26 00:00:00,27.66,420.5,15928
2014-05-26 01:00:00,24.79,451.75,15425.25
2014-05-26 02:00:00,23.95,482,15198
2014-05-26 03:00:00,19.63,512.5,15423.25
2014-05-26 04:00:00,19.87,528,16063.5
2014-05-26 05:00:00,26.52,514.25,17428.25
2014-05-26 06:00:00,37.12,479,20685
2014-05-26 07:00:00,46.58,422.5,23051
2014-05-26 08:00:00,42.44,380.5,24440.5
2014-05-26 09:00:00,41.94,400.75,24998.75
2014-05-26 10:00:00,40.93,448.5,25604.75
2014-05-26 11:00:00,42.95,523.75,26153.25
2014-05-26 12:00:00,40.74,588.25,26089.75
2014-05-26 13:00:00,40.09,644.75,26027.5
2014-05-26 14:00:00,39.91,703.5,25636.5
2014-05-26 15:00:00,37.98,771.5,25077
2014-05-26 16:00:00,34.55,828.25,24358
2014-05-26 17:00:00,39.28,834.75,23991.25
2014-05-26 18:00:00,42.2,797.25,23817.5
2014-05-26 19:00:00,44.99,758,23452.5
2014-05-26 20:00:00,42.29,759.75,22314.25
2014-05-26 21:00:00,42.95,794.25,21515
2014-05-26 22:00:00,37.96,823.75,20326
2014-05-26 23:00:00,31.57,842.75,18629.75
2014-05-27 00:00:00,30.03,922.25,17395.25
2014-05-27 01:00:00,29.01,885.25,16840.5
2014-05-27 02:00:00,27.86,848,16569.75
2014-05-27 03:00:00,25.68,820.5,16789.75
2014-05-27 04:00:00,26.04,806.75,17243.5
2014-05-27 05:00:00,28.13,796.25,18299
2014-05-27 06:00:00,33.63,783.5,21075.5
2014-05-27 07:00:00,43.97,780.25,23220.75
2014-05-27 08:00:00,47.44,782.5,24497.75
2014-05-27 09:00:00,50.01,810,24940.25
2014-05-27 10:00:00,49.93,867.75,25492.25
2014-05-27 11:00:00,48.25,920.5,26053
2014-05-27 12:00:00,44.71,972.75,25975.75
2014-05-27 13:00:00,44,1031.75,25849.5
2014-05-27 14:00:00,42.98,1078.5,25398.75
2014-05-27 15:00:00,40.96,1110,24816
2014-05-27 16:00:00,37.31,1146.75,24164.25
2014-05-27 17:00:00,36.32,1149.75,23834.5
2014-05-27 18:00:00,38.48,1154.25,23649.25
2014-05-27 19:00:00,40.94,1173.5,23286
2014-05-27 20:00:00,37.99,1203.5,22178.25
2014-05-27 21:00:00,33.94,1237.5,21379.5
2014-05-27 22:00:00,32.69,1268.5,20228.25
2014-05-27 23:00:00,28.5,1286.5,18588.25
2014-05-28 00:00:00,27.25,1271.5,17453.25
2014-05-28 01:00:00,26.26,1227.5,16895.25
2014-05-28 02:00:00,24.06,1162.5,16661.75
2014-05-28 03:00:00,22.36,1112,16846.5
2014-05-28 04:00:00,22.35,1044.25,17261.25
2014-05-28 05:00:00,26.66,994.75,18114.25
2014-05-28 06:00:00,33.46,963.25,20359.5
2014-05-28 07:00:00,37.15,948.5,22322
2014-05-28 08:00:00,44.1,925.5,23812.5
2014-05-28 09:00:00,45.17,907.25,24500
2014-05-28 10:00:00,44.91,902.25,25079.25
2014-05-28 11:00:00,46.26,888.5,25535
2014-05-28 12:00:00,44.49,881,25290.25
2014-05-28 13:00:00,43.04,864.25,24995
2014-05-28 14:00:00,42.41,849,24559.25
2014-05-28 15:00:00,39.93,824.75,24015.75
2014-05-28 16:00:00,37.94,810.5,23419.25
2014-05-28 17:00:00,39.97,799,23047.5
2014-05-28 18:00:00,39.59,800.25,22797.75
2014-05-28 19:00:00,41.2,800.25,22317
2014-05-28 20:00:00,38.13,806,21151.5
2014-05-28 21:00:00,41.96,821.75,20503.75
2014-05-28 22:00:00,43.25,830.75,19794.5
2014-05-28 23:00:00,35.16,822.25,18465.25
2014-05-29 00:00:00,29.24,749.25,17332.75
2014-05-29 01:00:00,28.17,722.25,16590.75
2014-05-29 02:00:00,26.81,675.75,16169
2014-05-29 03:00:00,25,625.75,16115.75
2014-05-29 04:00:00,24.99,585.75,16050.5
2014-05-29 05:00:00,23.92,552.75,15668.75
2014-05-29 06:00:00,25.2,528.25,15419.75
2014-05-29 07:00:00,26.9,509.5,16158.5
2014-05-29 08:00:00,28.61,488,17464
2014-05-29 09:00:00,28.89,462.5,18640
2014-05-29 10:00:00,29.4,443,19519.25
2014-05-29 11:00:00,30.06,414.25,20394
2014-05-29 12:00:00,31.33,373.25,20541.5
2014-05-29 13:00:00,29.01,343.5,19934.75
2014-05-29 14:00:00,28.17,328,19554.75
2014-05-29 15:00:00,27.98,311.25,18971.75
2014-05-29 16:00:00,28.12,302,18528.5
2014-05-29 17:00:00,29.1,291.5,18655.75
2014-05-29 18:00:00,29.43,279.75,18830.75
2014-05-29 19:00:00,32.75,279,18702.25
2014-05-29 20:00:00,33.51,280.75,18142.25
2014-05-29 21:00:00,35.65,286.25,18008.5
2014-05-29 22:00:00,35.98,275.75,17914.5
2014-05-29 23:00:00,30.06,262,16720
2014-05-30 00:00:00,30.07,292,15043
2014-05-30 01:00:00,29.38,287.5,14546.75
2014-05-30 02:00:00,28.14,291.75,14323
2014-05-30 03:00:00,28.18,305,14423.5
2014-05-30 04:00:00,27.84,317.25,14868
2014-05-30 05:00:00,28.94,302.5,15716.5
2014-05-30 06:00:00,32.37,261.5,17615
2014-05-30 07:00:00,38.73,229.25,19476
2014-05-30 08:00:00,42.42,203,21122
2014-05-30 09:00:00,41.43,194.25,21800
2014-05-30 10:00:00,39.99,200.75,22188.5
2014-05-30 11:00:00,39.98,220,22552.25
2014-05-30 12:00:00,40.95,246.25,22442.5
2014-05-30 13:00:00,35.63,279.75,21999
2014-05-30 14:00:00,34.55,298.75,21484
2014-05-30 15:00:00,34.69,310,21035
2014-05-30 16:00:00,33.95,326.25,20770.5
2014-05-30 17:00:00,37.11,332.5,20798.25
2014-05-30 18:00:00,42.79,330.25,20748
2014-05-30 19:00:00,45.24,319,20341.25
2014-05-30 20:00:00,45.84,321.25,19384.25
2014-05-30 21:00:00,42.76,338,18772.5
2014-05-30 22:00:00,42.32,371.5,18303.75
2014-05-30 23:00:00,34.91,394.25,17154.5
2014-05-31 00:00:00,29.65,415.75,16958.25
2014-05-31 01:00:00,25.27,431,16285.75
2014-05-31 02:00:00,20.96,448.25,15866.75
2014-05-31 03:00:00,19.63,469.75,15832.25
2014-05-31 04:00:00,20.35,478,15949.25
2014-05-31 05:00:00,20.35,468,15987
2014-05-31 06:00:00,20.09,438.25,16409.75
2014-05-31 07:00:00,23.56,405.75,17465.75
2014-05-31 08:00:00,24.49,382.75,19078.5
2014-05-31 09:00:00,25.23,384,20193.5
2014-05-31 10:00:00,23.6,404.5,20780.25
2014-05-31 11:00:00,22.6,436.75,20864
2014-05-31 12:00:00,20.04,469.25,20579.25
2014-05-31 13:00:00,17.26,503.75,20008.25
2014-05-31 14:00:00,15.56,532.5,19500.5
2014-05-31 15:00:00,15.81,558.5,19121.25
2014-05-31 16:00:00,17.31,574.5,18924.5
2014-05-31 17:00:00,20.37,572,19171
2014-05-31 18:00:00,24.92,553,19285
2014-05-31 19:00:00,28.89,522.75,19064.25
2014-05-31 20:00:00,29.68,486.25,18176.75
2014-05-31 21:00:00,29.14,462.75,17745.5
2014-05-31 22:00:00,30.91,453,17548.25
2014-05-31 23:00:00,28.5,436.25,16553.75
2014-06-01 00:00:00,20.82,397.25,15545.5
2014-06-01 01:00:00,16.64,363.5,14819.25
2014-06-01 02:00:00,16.67,329,14456.5
2014-06-01 03:00:00,15.04,299.5,14357.5
2014-06-01 04:00:00,16.95,265.5,14458.75
2014-06-01 05:00:00,17.03,234,14368.25
2014-06-01 06:00:00,14.65,206.25,14329.25
2014-06-01 07:00:00,15.17,178.25,14873.75
2014-06-01 08:00:00,16.02,146.75,16270.75
2014-06-01 09:00:00,15.4,128,17499.75
2014-06-01 10:00:00,16.07,123.25,18374.25
2014-06-01 11:00:00,18.06,127.75,19125.75
2014-06-01 12:00:00,16.88,133.75,19231.25
2014-06-01 13:00:00,14.01,136.5,18689.25
2014-06-01 14:00:00,15.38,138.25,18193.25
2014-06-01 15:00:00,16.08,142.25,17876.25
2014-06-01 16:00:00,14.47,144.25,17640.75
2014-06-01 17:00:00,17.55,143.75,17976.25
2014-06-01 18:00:00,28.04,140.5,18446.25
2014-06-01 19:00:00,33.48,141.75,18553.5
2014-06-01 20:00:00,34.42,141.25,18109
2014-06-01 21:00:00,34.93,142,17963.5
2014-06-01 22:00:00,34.47,147,17932.25
2014-06-01 23:00:00,31.32,148.75,16727
2014-06-02 00:00:00,29.53,135.75,15768.5
2014-06-02 01:00:00,28.37,126.75,15214.75
2014-06-02 02:00:00,27.84,119,14994.75
2014-06-02 03:00:00,27.96,112.25,15152.5
2014-06-02 04:00:00,28.27,105.75,15766.75
2014-06-02 05:00:00,29.08,96.5,17050.25
2014-06-02 06:00:00,38.33,86.5,20279
2014-06-02 07:00:00,42.04,76,22540
2014-06-02 08:00:00,43.01,65.75,23774.5
2014-06-02 09:00:00,38.87,63.25,24152
2014-06-02 10:00:00,37.1,66.25,24549
2014-06-02 11:00:00,39.9,73.75,24930.75
2014-06-02 12:00:00,41.01,80.75,24795.25
2014-06-02 13:00:00,40.95,90,24677.5
2014-06-02 14:00:00,39.11,97,24345.5
2014-06-02 15:00:00,38.18,108.75,23902
2014-06-02 16:00:00,35.25,118,23243.25
2014-06-02 17:00:00,37.77,119.75,23114
2014-06-02 18:00:00,40.76,121.25,23095
2014-06-02 19:00:00,42.89,129,22928.75
2014-06-02 20:00:00,42.89,140,21920.5
2014-06-02 21:00:00,41.91,148.25,21163.75
2014-06-02 22:00:00,42.24,157.25,20130.75
2014-06-02 23:00:00,35.57,165,18462.5
2014-06-03 00:00:00,32.46,132.75,17061
2014-06-03 01:00:00,30.65,121.25,16465.5
2014-06-03 02:00:00,29.44,107.5,16161.75
2014-06-03 03:00:00,28.78,98,16274.5
2014-06-03 04:00:00,29.09,84.75,16763
2014-06-03 05:00:00,30.11,73.75,17839.5
2014-06-03 06:00:00,40.94,71.25,20689.75
2014-06-03 07:00:00,48.29,69.25,22739.75
2014-06-03 08:00:00,53.15,54.5,23844.5
2014-06-03 09:00:00,50.94,46,24125.5
2014-06-03 10:00:00,47.86,45.75,24492.75
2014-06-03 11:00:00,51.25,47,24885.75
2014-06-03 12:00:00,47.69,47.75,24770.75
2014-06-03 13:00:00,44.99,52.5,24651
2014-06-03 14:00:00,45.84,55,24268.75
2014-06-03 15:00:00,44.37,55.25,23837.5
2014-06-03 16:00:00,44.57,56.5,23250.5
2014-06-03 17:00:00,47.02,60.5,23097.25
2014-06-03 18:00:00,48.47,60.75,23126.25
2014-06-03 19:00:00,48.97,66.25,22801.25
2014-06-03 20:00:00,47.61,78.5,21865.25
2014-06-03 21:00:00,44.48,101.25,21072
2014-06-03 22:00:00,45.61,135.5,20020.75
2014-06-03 23:00:00,37.5,172.75,18321.75
2014-06-04 00:00:00,31.57,207,17448.25
2014-06-04 01:00:00,30.05,221,16846.75
2014-06-04 02:00:00,29.74,238.75,16517.25
2014-06-04 03:00:00,28.78,249.5,16665
2014-06-04 04:00:00,28.69,248.25,17126.25
2014-06-04 05:00:00,29.8,245,18181
2014-06-04 06:00:00,37.66,233.25,21003
2014-06-04 07:00:00,47.44,215,23134.25
2014-06-04 08:00:00,50.44,191.5,24450.25
2014-06-04 09:00:00,44.93,182.75,24923.75
2014-06-04 10:00:00,42.49,198.5,25397.75
2014-06-04 11:00:00,44.34,229.25,25991.25
2014-06-04 12:00:00,42.92,273.25,25982
2014-06-04 13:00:00,43.43,318,25846.75
2014-06-04 14:00:00,43.54,349,25432.25
2014-06-04 15:00:00,42.8,374.5,24926
2014-06-04 16:00:00,41.97,395,24218
2014-06-04 17:00:00,42.23,391,23833.25
2014-06-04 18:00:00,41.97,384.25,23658
2014-06-04 19:00:00,41.91,391,23304
2014-06-04 20:00:00,39.67,414,22314.5
2014-06-04 21:00:00,37.24,434,21514.75
2014-06-04 22:00:00,37.51,466.75,20521.25
2014-06-04 23:00:00,30.09,500.75,18794.25
2014-06-05 00:00:00,28.95,669,18005.75
2014-06-05 01:00:00,28,706.25,17407
2014-06-05 02:00:00,25.95,739.5,17076.75
2014-06-05 03:00:00,23.68,771.25,17236.25
2014-06-05 04:00:00,24.07,819.75,17679.75
2014-06-05 05:00:00,25.03,859.5,18707.25
2014-06-05 06:00:00,30.97,856.75,21438.5
2014-06-05 07:00:00,37.67,866.75,23589.5
2014-06-05 08:00:00,40.32,884.25,24898
2014-06-05 09:00:00,37.42,936.25,25405.75
2014-06-05 10:00:00,34.95,999,25875
2014-06-05 11:00:00,34.98,1044.5,26429.75
2014-06-05 12:00:00,32.83,1075.5,26404.25
2014-06-05 13:00:00,30.09,1082.25,26215.25
2014-06-05 14:00:00,29.83,1074.75,25825.75
2014-06-05 15:00:00,29.82,1050.25,25327.5
2014-06-05 16:00:00,29.8,987,24629.25
2014-06-05 17:00:00,31.42,898.75,24264
2014-06-05 18:00:00,37.37,783,23994.25
2014-06-05 19:00:00,40,672.25,23565.5
2014-06-05 20:00:00,37.2,602.5,22564.75
2014-06-05 21:00:00,36.83,568.5,21757.75
2014-06-05 22:00:00,36.81,567.5,20837.5
2014-06-05 23:00:00,31.31,584.25,19199
2014-06-06 00:00:00,28.4,724.75,17574
2014-06-06 01:00:00,27.05,733.25,16903.5
2014-06-06 02:00:00,26.08,749.5,16530.75
2014-06-06 03:00:00,25.04,766.75,16637.75
2014-06-06 04:00:00,25.6,755.25,17082.5
2014-06-06 05:00:00,27.43,711.5,18106.25
2014-06-06 06:00:00,32.67,655.5,20891
2014-06-06 07:00:00,35.88,603.5,23016.75
2014-06-06 08:00:00,34.98,531,24298.25
2014-06-06 09:00:00,34.09,486,24679.5
2014-06-06 10:00:00,33.32,486.75,25061
2014-06-06 11:00:00,31.85,461.25,25420
2014-06-06 12:00:00,30.37,433.5,25302
2014-06-06 13:00:00,29.32,429,24914
2014-06-06 14:00:00,28.92,391.25,24365
2014-06-06 15:00:00,28.86,374.75,23868.25
2014-06-06 16:00:00,28.82,354,23302.25
2014-06-06 17:00:00,30.42,346,23066.25
2014-06-06 18:00:00,35.05,317.25,22795.75
2014-06-06 19:00:00,37.98,296.25,22325.5
2014-06-06 20:00:00,37.68,292.75,21285.5
2014-06-06 21:00:00,36.01,294.25,20528.25
2014-06-06 22:00:00,33.19,352.75,19831
2014-06-06 23:00:00,29.62,422.75,18456
2014-06-07 00:00:00,28.34,336.5,17398.25
2014-06-07 01:00:00,26.07,345,16662.75
2014-06-07 02:00:00,25.06,339,16223.25
2014-06-07 03:00:00,24.73,327.25,16154.75
2014-06-07 04:00:00,24.99,315,16223.5
2014-06-07 05:00:00,24.09,294.25,16208.75
2014-06-07 06:00:00,26.06,259.75,16556.5
2014-06-07 07:00:00,28.32,219.25,17710
2014-06-07 08:00:00,28.38,166,19402.25
2014-06-07 09:00:00,27.43,128,20574.25
2014-06-07 10:00:00,26.05,111,21209.25
2014-06-07 11:00:00,26.01,95.75,21441.75
2014-06-07 12:00:00,25.06,99.5,21216.5
2014-06-07 13:00:00,20.01,107,20715.5
2014-06-07 14:00:00,17.38,112.25,20190.75
2014-06-07 15:00:00,17.48,119.75,19766.75
2014-06-07 16:00:00,19.35,122.5,19489
2014-06-07 17:00:00,26.09,125.75,19522.25
2014-06-07 18:00:00,32.69,130,19578.5
2014-06-07 19:00:00,38.02,150.5,19390.5
2014-06-07 20:00:00,34.87,188,18476
2014-06-07 21:00:00,33.87,238.25,17948
2014-06-07 22:00:00,34.84,298.75,17884.75
2014-06-07 23:00:00,30.57,345.25,16888.25
2014-06-08 00:00:00,29,357.25,15195.75
2014-06-08 01:00:00,23.47,356.25,14435
2014-06-08 02:00:00,20.12,346.5,13876
2014-06-08 03:00:00,17.53,324.5,13588.25
2014-06-08 04:00:00,17.23,298.25,13628.25
2014-06-08 05:00:00,16.32,269.25,13443.75
2014-06-08 06:00:00,14.91,239.5,13421.75
2014-06-08 07:00:00,15,208.5,14175.75
2014-06-08 08:00:00,17.1,171.75,15873.5
2014-06-08 09:00:00,18.13,134.5,17232.75
2014-06-08 10:00:00,18.03,117.25,18156.25
2014-06-08 11:00:00,18.72,121.25,18983
2014-06-08 12:00:00,18.45,134.25,19112.75
2014-06-08 13:00:00,17.1,158.25,18412
2014-06-08 14:00:00,14.06,177.5,17846.75
2014-06-08 15:00:00,13.7,185.75,17316.75
2014-06-08 16:00:00,16.55,188.75,16869.25
2014-06-08 17:00:00,20.08,192.25,17008.25
2014-06-08 18:00:00,28.53,189.5,17174
2014-06-08 19:00:00,33.24,200.75,17144
2014-06-08 20:00:00,34.85,222.75,16824
2014-06-08 21:00:00,34.93,257.25,16562
2014-06-08 22:00:00,34.92,295.75,16645.75
2014-06-08 23:00:00,30.22,323.5,15736.25
2014-06-09 00:00:00,29.32,376,15120
2014-06-09 01:00:00,25.24,361.5,14449.75
2014-06-09 02:00:00,23.58,340.75,13960
2014-06-09 03:00:00,21.21,325.75,13716.5
2014-06-09 04:00:00,22.25,306.5,13728
2014-06-09 05:00:00,22.28,284.25,13711.25
2014-06-09 06:00:00,24.33,247.25,14077
2014-06-09 07:00:00,25.07,196.75,14846.75
2014-06-09 08:00:00,26.09,156.5,16383
2014-06-09 09:00:00,26.93,136,17802.75
2014-06-09 10:00:00,26.46,133,18844
2014-06-09 11:00:00,28.89,153.25,19674
2014-06-09 12:00:00,26.06,175.5,19801.75
2014-06-09 13:00:00,18.99,201.25,19299
2014-06-09 14:00:00,18.99,226,18905.25
2014-06-09 15:00:00,20.05,250,18453
2014-06-09 16:00:00,21.15,276.25,18115.75
2014-06-09 17:00:00,25.91,310.25,18339.75
2014-06-09 18:00:00,31.53,354.75,18578.75
2014-06-09 19:00:00,34.16,406.75,18508.5
2014-06-09 20:00:00,33.04,466.5,18031
2014-06-09 21:00:00,31.7,558.75,17747.25
2014-06-09 22:00:00,33.15,655.75,17755.5
2014-06-09 23:00:00,27.13,718.25,16633.75
2014-06-10 00:00:00,25.56,698.5,15937.5
2014-06-10 01:00:00,17.83,692.75,15439.75
2014-06-10 02:00:00,17.23,690.25,15079.75
2014-06-10 03:00:00,16.82,672,15103
2014-06-10 04:00:00,14.88,658.25,15510.25
2014-06-10 05:00:00,17.7,640.75,16413.75
2014-06-10 06:00:00,30.01,597.5,19114.5
2014-06-10 07:00:00,40.12,515.25,21519.25
2014-06-10 08:00:00,41.27,416.75,23540
2014-06-10 09:00:00,41.84,314,24480.25
2014-06-10 10:00:00,39.99,251.25,25107.25
2014-06-10 11:00:00,39.14,238.25,25635
2014-06-10 12:00:00,35.04,245,25525.25
2014-06-10 13:00:00,34.97,248.25,25274
2014-06-10 14:00:00,36.08,245.25,24864.75
2014-06-10 15:00:00,37.12,253,24245.5
2014-06-10 16:00:00,37.74,268.5,23734.5
2014-06-10 17:00:00,40.9,292.75,23550.5
2014-06-10 18:00:00,43.84,303.25,23456
2014-06-10 19:00:00,43.03,325.75,23089.25
2014-06-10 20:00:00,39.91,350.5,22106.75
2014-06-10 21:00:00,36.92,376.25,21135.5
2014-06-10 22:00:00,41.84,398.5,20267
2014-06-10 23:00:00,32.38,401.75,18777.75
2014-06-11 00:00:00,30.03,455.5,17927.5
2014-06-11 01:00:00,28.71,447.25,17310.75
2014-06-11 02:00:00,26.74,447.25,16877.25
2014-06-11 03:00:00,26.07,450,16911
2014-06-11 04:00:00,26.01,440.75,17291.5
2014-06-11 05:00:00,26.55,426.75,18276.5
2014-06-11 06:00:00,34.92,411.25,21250.75
2014-06-11 07:00:00,44.99,397.5,23501.75
2014-06-11 08:00:00,49.54,370.5,24762.75
2014-06-11 09:00:00,49.51,343.75,25141.25
2014-06-11 10:00:00,49.88,327.75,25613.5
2014-06-11 11:00:00,49.94,319,26069.5
2014-06-11 12:00:00,49.4,315.5,26008.25
2014-06-11 13:00:00,44.98,322.25,25786.25
2014-06-11 14:00:00,43.77,342.75,25415.5
2014-06-11 15:00:00,41.81,377.75,24891.5
2014-06-11 16:00:00,39.57,421.5,24219.75
2014-06-11 17:00:00,40.96,456,23948.75
2014-06-11 18:00:00,41.55,465.25,23702.5
2014-06-11 19:00:00,41.97,468.25,23394.5
2014-06-11 20:00:00,39.6,470,22429
2014-06-11 21:00:00,36.24,475.25,21454
2014-06-11 22:00:00,40.44,481,20562.25
2014-06-11 23:00:00,34.03,481.75,19022.75
2014-06-12 00:00:00,30,473.25,18041.5
2014-06-12 01:00:00,28.82,472,17420.5
2014-06-12 02:00:00,27.33,455.75,16958.5
2014-06-12 03:00:00,25.52,428.25,16960.25
2014-06-12 04:00:00,25.43,399.25,17373.5
2014-06-12 05:00:00,27.39,364.5,18360
2014-06-12 06:00:00,33.09,327.5,21424.75
2014-06-12 07:00:00,44.07,293.25,23660
2014-06-12 08:00:00,46.37,260.5,24806.25
2014-06-12 09:00:00,46.58,239.75,25106.75
2014-06-12 10:00:00,46.12,226.75,25502.5
2014-06-12 11:00:00,46.68,224.25,25811.25
2014-06-12 12:00:00,42.94,239.5,25661.25
2014-06-12 13:00:00,41.05,256.25,25447
2014-06-12 14:00:00,39.34,275.75,25101
2014-06-12 15:00:00,38.35,308.5,24599
2014-06-12 16:00:00,37.07,324.5,23994.75
2014-06-12 17:00:00,39.21,320,23859.75
2014-06-12 18:00:00,42,314,23673.5
2014-06-12 19:00:00,44.77,301.75,23404.25
2014-06-12 20:00:00,43.05,291,22491.5
2014-06-12 21:00:00,40.51,293.5,21534.25
2014-06-12 22:00:00,39.39,307.5,20633
2014-06-12 23:00:00,33.94,321.25,19102
2014-06-13 00:00:00,29.88,369.25,17954.25
2014-06-13 01:00:00,28.2,378.75,17308
2014-06-13 02:00:00,26.72,389,16843.5
2014-06-13 03:00:00,24.41,405.5,16865.5
2014-06-13 04:00:00,24.41,414.75,17284.75
2014-06-13 05:00:00,26.15,419.75,18276.25
2014-06-13 06:00:00,30.39,419,21280
2014-06-13 07:00:00,39.1,418.25,23488
2014-06-13 08:00:00,39.55,433,24766.25
2014-06-13 09:00:00,35.48,489.75,25111.5
2014-06-13 10:00:00,33.95,564,25547.25
2014-06-13 11:00:00,32.13,639,25822.25
2014-06-13 12:00:00,30.7,714,25639.25
2014-06-13 13:00:00,29.09,785.75,25211.25
2014-06-13 14:00:00,28.91,851.5,24684
2014-06-13 15:00:00,28.34,900.75,24143.5
2014-06-13 16:00:00,28.53,934.75,23601.75
2014-06-13 17:00:00,29.06,934,23435.75
